Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Preds,F,F,F,D,D,G/Extra Attacker,Devils,F,F,F,D,D,G/Extra Attacker
1,0:19,5v5,EDM,55,w,93,4,,nc,dl,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,17:58,5v5,NSH,11,w,5,,,oc,,,,Y,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,11,18,38,3,5,35,,12,23,55,21,62,33
2,16:50,5v5,NSH,57,b,5,3,5,dl,dr,nl,,,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,12,24,57,3,5,35,,97,28,67,2,19,33
2,16:36,5v5,NSH,3,s,24,12,,oelc,opr,,,,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,12,24,57,3,5,35,,97,28,67,2,19,33
2,15:53,5v5,NSH,33,w,15,12,,nr,dr,,Y,Y,1 on 0,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,51,10,42,21,62,33
2,15:33,5v5,NSH,14,w,63,14,63,opc,or,or,,,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,19,63,9,4,14,35,,12,23,55,5,77,33
2,14:39,5v5,EDM,4,w,16,,,nr,,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,28,24,57,6,59,35,,93,16,4,2,62,33
2,14:20,5v5,EDM,21,w,62,97,,opr,opr,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,19,38,4,14,35,,97,10,67,21,62,33
2,13:50,5v5,EDM,21,w,10,,,opc,,,,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,19,38,4,14,35,,97,10,28,21,62,33
2,13:38,5v5,EDM,19,w,97,62,,opr,opr,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,19,38,4,14,35,,97,28,42,19,62,33
2,13:31,5v5,EDM,42,t,77,51,,ol,ofp,,Y,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,51,28,42,19,77,33
2,12:00,5v5,EDM,2,w,93,,,ofp,,,,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,28,24,57,6,59,35,,93,16,4,2,5,33
2,11:42,5v5,EDM,93,w,4,2,,ol,ol,,Y,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,28,24,57,6,59,35,,93,16,4,2,5,33
2,11:37,5v5,EDM,4,w,16,,,ol,,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,28,24,57,6,59,35,,93,16,4,2,5,33
2,11:23,5v5,NSH,14,o,11,,,opl,,,,,,,18,,,0,33,20024,9/10/2015,NSH,EDM,,,,11,18,38,4,14,35,,97,10,67,21,62,33
2,10:59,5v5,EDM,77,w,10,,,opl,,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,18,38,4,14,35,,97,10,67,19,77,33
2,10:39,5v5,EDM,19,w,51,,,ofp,,,,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,51,28,42,19,77,33
2,9:44,5v5,EDM,62,s,16,93,,opc,of,,,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,28,24,57,6,59,35,,93,16,4,21,62,33
2,8:56,5v5,EDM,4,w,21,62,,ol,ol,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,19,63,9,4,14,35,,93,10,4,21,62,33
2,8:48,5v5,NSH,18,w,63,14,35,ol,dsl,dc,,Y,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,63,18,38,4,14,35,,97,10,67,19,77,33
2,8:40,5v5,EDM,97,w,67,,,dl,,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,18,38,4,14,35,,97,10,67,19,77,33
2,8:31,5v5,EDM,77,s,67,77,10,opl,ol,opl,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,18,38,4,14,35,,97,10,67,19,77,33
2,7:38,5v5,NSH,12,t,5,3,33,ol,opr,opr,Y,,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,51,28,42,2,19,33
2,7:31,5v5,NSH,5,w,3,,,nr,,,,Y,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,51,28,42,2,19,33
2,6:36,5v5,EDM,55,w,23,5,77,dsl,dc,dc,,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,18,38,3,5,35,,12,23,55,5,77,33
2,5:12,5v4,EDM,77,s,51,28,16,oelpl,or,oc,,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,19,9,4,14,35,0,,51,10,16,28,77,33
2,3:54,5v5,NSH,6,o,33,,,opr,,,,,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,33,63,18,6,59,35,,12,23,55,21,62,33
2,2:47,5v5,EDM,77,o,16,,,opl,,,,Y,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,15,9,4,14,35,,93,16,4,19,77,33
2,2:16,5v5,EDM,10,o,97,,,oelc,,,Y,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,19,33,4,5,35,,97,10,4,19,77,33
2,2:05,5v5,EDM,10,w,97,,,ol,,,Y,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,19,33,4,5,35,,97,10,67,21,62,33
2,1:55,5v5,EDM,62,o,67,,,opr,,,,,,,,,,0,35,20024,9/10/2015,NSH,EDM,,,,11,19,33,4,5,35,,97,10,67,21,62,33
2,1:36,5v5,NSH,3,w,12,,,ofp,,,,Y,,,,,,0,33,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,12,51,28,42,5,33
2,1:08,5v5,NSH,15,w,33,,,orrc,,,Y,Y,2 on 1,Y,,,,0,33,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,51,55,28,2,5,33
3,19:42,5v5,NSH,6,w,18,,,opc,,,,,,,,,,1,33,20024,9/10/2015,NSH,EDM,,,,63,9,18,6,59,35,,93,16,4,19,77,33
3,18:56,5v5,EDM,5,w,2,4,10,opl,oelpl,oc,,,,,4,Y,,1,35,20024,9/10/2015,NSH,EDM,,,,63,9,18,4,6,35,,93,10,4,2,5,33
3,17:36,5v5,EDM,42,w,51,,,ol,,,,,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,51,28,42,19,77,33
3,15:46,5v4,EDM,28,w,19,77,,nl,dl,,,Y,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,11,9,4,14,35,0,,51,10,16,28,77,33
3,15:05,5v5,EDM,5,s,55,,,ofp,,,,,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,15,33,6,59,35,,12,23,55,2,5,33
3,14:51,5v5,NSH,33,w,15,33,12,nc,nc,dc,Y,Y,,,,,,1,33,20024,9/10/2015,NSH,EDM,,,,12,15,33,3,5,35,,12,23,55,2,5,33
3,13:55,5v5,EDM,4,w,16,,,,,,Y,Y,,,93,Y,,1,35,20024,9/10/2015,NSH,EDM,,,,28,24,57,6,59,35,,93,16,4,21,62,33
3,12:22,5v5,EDM,77,w,16,93,16,opl,ol,ol,,Y,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,11,19,57,6,59,35,,93,16,4,19,77,33
3,12:00,5v5,EDM,28,o,51,,,ol,,,Y,Y,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,63,9,18,3,5,35,,51,28,42,2,5,33
3,11:35,5v4,EDM,4,w,19,4,67,opc,opc,oc,,,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,24,4,14,35,0,,93,97,4,67,19,33
3,11:13,5v4,EDM,67,t,19,93,97,oc,opr,dl,Y,,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,24,3,5,35,0,,93,97,4,67,19,33
3,11:04,5v4,EDM,19,w,93,,,opl,,,,,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,24,3,5,35,0,,93,97,4,67,19,33
3,10:59,5v4,EDM,93,w,4,93,,opl,ol,,Y,,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,24,3,5,35,0,,93,97,4,67,19,33
3,10:53,5v4,EDM,97,w,19,,,ol,,,,Y,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,24,3,5,35,0,,93,97,4,67,19,33
3,10:32,5v4,EDM,19,o,93,19,4,opr,ol,oelpl,,,,,,,,1,35,20024,9/10/2015,NSH,EDM,,,,12,24,3,5,35,0,,93,97,4,67,19,33
3,8:47,5v5,NSH,24,w,11,5,,nc,dsc,,,,,,,,,1,33,20024,9/10/2015,NSH,EDM,,,,11,19,24,3,5,35,,93,16,4,2,5,33
3,7:30,5v5,NSH,4,s,15,12,,oelpr,ol,,,,,,,,,1,33,20024,9/10/2015,NSH,EDM,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,6:58,5v5,NSH,9,o,63,,,oelc,,,Y,Y,,Y,,,,1,33,20024,9/10/2015,NSH,EDM,,,,63,9,18,3,5,35,,51,28,42,21,62,33
3,6:32,5v5,NSH,3,s,18,,,opl,,,,,,,,,,2,33,20024,9/10/2015,NSH,EDM,,,,63,9,18,3,5,35,,51,28,42,21,62,33
3,4:04,5v5,EDM,4,w,21,62,,nc,dr,,,Y,,,,,,2,35,20024,9/10/2015,NSH,EDM,,,,28,24,57,4,14,35,,93,4,2,21,62,33
3,3:40,5v5,EDM,93,w,4,,,dl,,,,,,,,,,2,35,20024,9/10/2015,NSH,EDM,,,,12,33,57,6,59,35,,93,10,4,19,77,33
3,3:05,5v5,EDM,5,o,55,,,ofp,,,,,,,,,,2,35,20024,9/10/2015,NSH,EDM,,,,11,15,33,6,59,35,,51,55,28,2,5,33
3,1:52,6v5,EDM,16,o,4,93,,or,or,,,,,,,,,2,35,20024,9/10/2015,NSH,EDM,,,,28,33,57,4,14,35,,23,93,16,4,19,77
1,17:36,5v5,NSH,19,W,11,14,4,or,dsl,dc,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,35,34,,11,19,20,4,14,35,,24,56,40,36,46,34
1,17:19,5v5,NSH,33,B,63,,,orrc,,,y,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,3,5,35,,16,26,19,3,51,34
1,17:11,5v5,NSH,33,W,15,63,5,oelc,ol,ol,y,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,3,5,35,,16,26,19,3,51,34
1,17:06,5v5,NSH,14,S,51,,,ofp,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,84,51,57,4,14,35,,23,42,15,2,44,34
1,16:26,5v5,NSH,51,W,4,14,84,or,ol,opl,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,84,51,57,4,14,35,,23,42,15,36,46,34
1,15:58,5v5,NSH,18,W,9,14,4,nl,dsl,dc,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,2,44,34
1,15:08,5v5,NSH,11,W,59,,,oelpl,,,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,11,19,20,4,59,35,,43,47,21,2,3,34
1,14:05,5v5,TOR,36,S,43,46,,opl,or,,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,84,51,57,6,59,35,,43,47,21,36,46,34
1,13:07,5v5,TOR,19,W,44,23,,or,oelc,,,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,63,9,18,3,5,35,,23,42,19,2,44,34
1,11:34,5v4,TOR,43,W,51,19,47,oc,opl,ol,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,84,51,4,14,35,0,,43,47,19,21,51,34
1,11:15,5v4,TOR,51,W,43,51,21,nr,dc,opl,,y,,,19,y,,0,35,20237,11/12/2015,NSH,TOR,,,,19,9,6,14,35,0,,43,47,19,21,51,34
1,10:21,5v5,NSH,33,W,3,,,opr,,,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,3,5,35,,16,23,40,2,44,34
1,8:37,5v5,TOR,26,W,16,,,nr,,,,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,11,19,20,6,59,35,,16,26,19,44,46,34
1,8:35,5v5,TOR,19,O,26,,,oelc,,,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,11,19,20,6,59,35,,16,26,19,44,46,34
1,6:23,5v4,TOR,3,S,21,3,43,opr,oc,ofp,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,57,6,59,35,0,,43,47,19,21,3,34
1,5:49,5v4,TOR,3,O,43,3,43,oc,oc,opl,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,19,9,6,59,35,0,,43,47,19,21,3,34
1,5:34,5v4,TOR,43,W,3,21,19,oc,opr,or,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,19,9,6,59,35,0,,43,47,19,21,3,34
1,3:35,5v5,NSH,6,W,18,,,or,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,24,56,40,2,44,34
1,2:58,5v5,NSH,59,O,18,,,opr,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,33,18,6,59,35,,23,24,56,2,51,34
2,19:47,5v5,NSH,4,O,33,,,oelpc,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,4,14,35,,23,42,15,2,44,34
2,19:34,5v5,TOR,42,W,15,23,44,nl,dl,dc,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,15,33,63,4,14,35,,23,42,15,3,51,34
2,19:20,5v4,NSH,6,W,12,,,ofp,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,56,40,2,46,34,0
2,17:09,5v5,NSH,20,W,63,15,59,or,nc,nl,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,63,20,6,59,35,,42,47,15,3,44,34
2,16:29,5v5,NSH,6,W,20,,,opr,,,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,11,19,20,6,59,35,,23,42,15,3,44,34
2,16:15,5v5,NSH,19,W,20,59,11,opr,or,or,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,11,19,20,6,59,35,,23,42,15,3,44,34
2,16:07,5v5,NSH,14,W,9,,,oc,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,9,18,4,14,35,,43,47,21,2,46,34
2,15:00,5v5,NSH,3,W,57,,,oelpc,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,84,51,57,3,5,35,,16,26,19,3,51,34
2,13:19,5v4,NSH,3,O,4,15,63,oc,opr,or,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,12:35,5v4,NSH,4,O,6,33,63,or,oelpl,ol,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,4,6,35,,16,23,2,46,34,0
2,12:29,5v5,NSH,3,W,19,,,ofp,,,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,11,19,20,3,5,35,,42,56,19,46,51,34
2,11:11,5v5,NSH,59,W,51,,,opl,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,84,51,57,6,59,35,,23,42,43,46,51,34
2,10:10,5v5,TOR,19,W,2,44,,dsl,dr,,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,4,14,35,,16,26,19,2,44,34
2,10:02,5v4,TOR,21,W,3,43,3,ol,opl,ol,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,19,57,6,59,35,0,,43,47,19,21,3,34
2,9:54,5v4,TOR,43,W,3,43,,ol,oelpl,,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,19,57,6,59,35,0,,43,47,19,21,3,34
2,9:43,5v4,TOR,3,S,43,,,opl,,,,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,19,57,6,59,35,0,,43,47,19,21,3,34
2,9:38,5v4,TOR,19,W,47,43,,orrc,oc,,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,19,57,6,59,35,0,,43,47,19,21,3,34
2,7:49,5v5,NSH,18,W,20,35,,ol,dsc,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,20,18,4,14,35,,23,56,40,2,44,34
2,6:45,5v5,TOR,21,W,43,44,,dr,dc,,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,2,44,34
2,6:34,5v5,TOR,47,B,43,2,43,or,oc,opr,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,2,44,34
2,6:22,5v5,NSH,59,W,12,9,,ol,nc,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,2,44,34
2,3:15,5v5,TOR,43,W,2,21,,nc,dl,,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,14,59,35,,43,47,21,2,44,34
2,3:07,5v5,TOR,44,W,2,,,oc,,,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,14,59,35,,43,47,21,2,44,34
2,2:48,5v5,TOR,43,W,44,47,,or,dl,,,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,11,12,9,6,59,35,,43,47,21,3,44,34
2,2:37,5v5,NSH,11,W,20,6,,dc,nl,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,11,19,20,6,59,35,,23,42,15,3,51,34
2,1:52,5v5,NSH,12,W,6,,,dsl,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,11,12,20,6,59,35,,43,47,21,44,46,34
3,17:27,5v4,NSH,3,O,63,4,,oelr,oelc,,y,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,3,4,35,,56,40,2,44,34,0
3,17:20,5v4,NSH,6,O,18,9,59,oelrrc,or,oc,y,y,,y,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,16,23,3,51,34,0
3,16:55,5v5,TOR,44,O,2,43,21,ol,oelpc,ol,,,,,,,,1,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,2,44,34
3,15:53,5v5,TOR,36,W,23,15,23,opl,oelc,oelc,,,,,,,,1,35,20237,11/12/2015,NSH,TOR,,,,84,51,57,4,14,35,,23,42,15,36,46,34
3,15:45,5v5,NSH,57,W,51,,,dc,,,,y,,,,,,1,34,20237,11/12/2015,NSH,TOR,,,,19,51,57,3,5,35,,26,42,15,36,46,34
3,15:24,5v5,NSH,5,W,3,51,,oc,oelc,,,,,,,,,1,34,20237,11/12/2015,NSH,TOR,,,,19,20,51,3,5,35,,26,42,15,36,46,34
3,14:08,5v5,TOR,42,W,23,15,2,orrc,nl,dl,y,y,,y,,,,1,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,23,42,15,2,44,34
3,10:18,5v5,NSH,4,W,33,63,4,or,nr,nc,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,3,5,35,,16,24,40,3,51,34
3,10:03,5v5,NSH,15,W,63,,,ofp,,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,3,5,35,,16,24,40,3,51,34
3,9:03,5v5,TOR,43,W,44,,,dl,,,y,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,63,9,18,6,59,35,,43,47,21,3,51,34
3,8:52,5v5,NSH,6,W,63,18,,nc,dl,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,11,63,20,4,6,35,,23,42,15,3,51,34
3,8:13,5v5,NSH,15,W,12,6,59,oc,dsr,dc,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,12,15,33,6,59,35,,43,47,21,3,51,34
3,6:33,5v5,NSH,84,T,3,,,or,,,y,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,84,51,57,3,5,35,,16,26,19,36,46,34
3,5:53,5v5,NSH,3,S,63,5,57,opl,or,opr,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,63,18,57,3,5,35,,16,26,19,2,36,34
3,5:28,5v5,NSH,6,W,18,,,opl,,,,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,63,9,18,6,59,35,,24,26,56,3,44,34
3,5:02,5v5,TOR,44,W,47,,,opc,,,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,2,44,34
3,3:20,5v5,TOR,47,T,44,2,21,or,ol,opl,y,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,2,44,34
3,2:12,5v5,NSH,3,S,5,15,,oc,opl,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,15,33,63,3,5,35,,16,56,19,2,44,34
3,1:28,5v5,TOR,9,T,59,6,18,ol,or,oelpr,y,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,12,9,18,6,59,35,,43,47,21,3,51,34
4,4:25,4v3,NSH,6,O,59,9,59,or,orrc,oc,y,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,0,63,9,6,59,35,,16,0,0,2,46,34
4,4:14,4v3,NSH,59,O,9,59,,oc,or,,,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,0,63,9,6,59,35,,16,0,0,2,46,34
4,3:51,4v3,NSH,59,W,63,6,59,or,oc,ol,y,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,0,63,9,6,59,35,,56,0,0,3,46,34
4,3:22,4v3,NSH,4,O,63,4,14,oc,oc,oc,y,,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,0,63,9,4,14,35,,16,0,0,3,46,34
4,1:49,4v4,TOR,15,S,46,,,dc,,,,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,0,33,63,3,59,35,,42,15,0,44,46,34
4,1:16,3v3,NSH,9,B,6,,,orrr,,,y,y,,,,,,0,34,20237,11/12/2015,NSH,TOR,,,,0,12,9,0,6,35,,47,19,0,0,44,34
4,0:53,3v3,TOR,43,W,19,44,,nc,dl,,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,0,63,18,0,59,35,,43,19,0,0,2,34
4,0:22,3v3,TOR,21,W,3,,,dc,,,,,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,0,63,18,0,59,35,,43,21,0,0,3,34
4,0:01,3v3,TOR,3,O,15,42,3,opl,ol,ol,,y,,,,,,0,35,20237,11/12/2015,NSH,TOR,,,,0,12,9,0,59,35,,42,15,0,0,3,34
1,19:37,5v5,NSH,6,W,18,,,ol,,,,y,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,7,68,61,65,74,41
1,19:19,5v5,OTT,5,W,27,90,,nc,dl,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,4,14,30,,27,44,90,5,46,41
1,18:44,5v5,NSH,5,W,51,,,opl,,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,28,24,51,3,5,30,,10,15,25,2,45,41
1,17:13,5v5,NSH,12,W,57,,,nr,,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,7,68,61,5,46,41
1,14:05,5v5,NSH,9,W,12,,,or,,,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,7,68,61,2,45,41
1,13:47,5v5,OTT,2,W,45,68,,nr,or,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,7,68,61,2,45,41
1,13:40,5v5,OTT,25,W,65,74,10,orrc,ol,opc,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,28,24,51,6,59,30,,10,15,25,65,74,41
1,13:17,5v5,OTT,25,W,74,15,,dsc,nl,,,y,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,28,24,51,3,5,30,,10,15,25,65,74,41
1,13:04,5v5,OTT,2,W,7,61,,opr,or,,,,,,,,,0,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,3,5,30,,7,68,61,2,65,41
1,11:53,5v5,OTT,27,W,44,,,ol,,,,,,,90,y,,0,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,3,14,30,,27,44,90,5,46,41
1,10:30,5v4,NSH,59,S,6,12,9,oc,opl,ol,,,,,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,44,5,46,41,0
1,10:11,5v4,NSH,18,a,59,,,oc,,,,y,,y,,,,0,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,44,5,46,41,0
1,8:56,5v5,NSH,5,W,15,,,opl,,,,,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,15,33,63,3,5,30,,7,68,61,45,46,41
1,7:59,5v5,NSH,12,a,19,,,or,,,,y,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,10,27,44,5,65,41
1,6:41,5v5,OTT,61,W,7,,,nc,,,,y,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,3,5,30,,7,68,61,2,45,41
1,6:21,5v5,OTT,68,W,7,2,,nl,dc,,,y,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,33,63,18,5,59,30,,7,68,61,45,46,41
1,6:10,5v5,NSH,59,W,63,,,dr,,,,,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,44,61,90,45,46,41
1,6:00,5v5,OTT,90,b,61,44,,nl,dl,,,y,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,12,9,18,6,59,30,,27,44,90,5,46,41
1,5:36,5v5,NSH,12,w,12,9,,nc,dl,,,,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,12,19,9,6,14,30,,27,44,90,5,46,41
1,4:20,5v5,OTT,68,w,61,7,,nl,dl,,,,,,,,,-1,41,20066,17-Oct-15,OTT,NSH,,,,15,33,63,6,59,30,,7,68,61,2,65,41
1,1:38,5v5,NSH,4,W,57,,,oelpc,,,,,,,,,,-1,72,20066,17-Oct-15,OTT,NSH,,,,11,19,57,4,14,30,,7,68,61,5,46,41
