Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Wild,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,1:04,5v5,MIN,25,w,16,,,ol,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,25,40,,20,43,21,24,33,32
2,0:17,5v5,MIN,18,w,46,,,opr,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,10,18,20,46,40,,13,90,83,4,47,32
2,0:01,5v5,DAL,4,b,83,47,,ol,ol,,y,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,3,10,18,20,46,40,,13,90,83,4,47,32
3,19:36,5v5,MIN,22,t,20,46,16,ol,or,opr,y,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,3,33,32
3,18:51,5v5,DAL,90,w,83,,,nc,,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,6,24,40,,13,90,83,4,47,32
3,17:59,5v5,DAL,20,w,43,20,,oc,dl,,y,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,3,10,18,20,46,40,,20,43,21,5,24,32
3,17:37,5v4,DAL,10,r,91,,,ol,,,y,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,56,6,25,40,0,,90,91,10,14,3,32
3,17:34,5v4,DAL,14,t,3,10,90,oc,opc,of,y,y,,y,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,18,6,39,40,0,,90,91,10,14,3,32
3,16:07,5v5,MIN,18,b,3,,,or,,,,y,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,3,10,18,5,25,40,,13,90,83,5,24,32
3,15:08,5v5,DAL,33,w,14,3,,oell,or,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,6,24,40,,91,10,14,3,33,32
3,14:09,5v5,MIN,29,b,6,64,,ol,ofp,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,64,29,7,5,25,40,,12,22,38,3,33,32
3,13:37,5v5,MIN,7,w,29,7,64,nc,dl,dl,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,64,29,7,5,25,40,,12,22,38,5,24,32
3,12:54,5v5,MIN,3,o,56,,,oelc,,,y,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,3,10,56,6,24,40,,13,90,83,5,24,32
3,12:45,5v5,MIN,6,w,56,3,,opc,ol,,,y,,y,,,,1,32,20257,11/15/2015,DAL,MIN,,,,3,10,56,6,24,40,,13,90,83,5,24,32
3,12:33,5v5,DAL,10,w,14,91,10,ol,ol,nc,y,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,3,33,32
3,12:09,5v5,MIN,9,t,46,16,,or,opr,,y,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,3,33,32
3,11:59,5v5,DAL,10,w,14,,,dl,,,,y,2 on 1 ,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,33,47,32
3,11:46,5v5,MIN,29,w,64,29,64,oc,or,or,y,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,10:35,5v4,MIN,20,s,24,20,6,ol,or,opr,y,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,64,26,6,20,40,,20,14,24,33,32,0
3,10:29,5v4,MIN,6,o,20,64,,oc,opl,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,64,26,6,20,40,,20,14,24,33,32,0
3,9:31,5v4,MIN,24,w,46,22,,opl,oc,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,9:21,5v5,MIN,25,s,29,,,opl,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,22,29,16,24,25,40,,22,21,38,4,47,32
3,8:39,4v4,MIN,24,b,9,24,,nc,nc,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,9,24,46,40,0,,91,14,3,33,32,0
3,8:14,4v4,MIN,46,w,64,46,,opl,nc,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,64,26,20,46,40,0,,20,10,4,47,32,0
3,7:41,4v4,DAL,4,w,20,10,,ol,opl,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,3,22,20,46,40,0,,20,10,4,47,32,0
3,6:17,5v5,MIN,46,s,20,,,dl,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,64,29,26,20,46,40,,20,43,21,5,47,32
3,5:57,5v5,DAL,21,w,24,,,dsr,,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,20,46,40,,20,43,21,4,47,32
3,4:47,5v5,DAL,14,w,33,,,nc,,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,5,33,32
3,4:27,5v5,MIN,22,t,9,,,oelc,,,y,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,5,25,40,,13,91,10,5,24,32
3,4:21,5v5,MIN,16,t,5,22,,or,oelpr,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,22,16,5,25,40,,13,91,10,5,24,32
3,3:44,5v5,DAL,90,t,4,83,,or,nl,,y,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,3,10,18,5,25,40,,13,90,83,4,47,32
3,3:40,5v5,DAL,90,r,47,,,ol,,,y,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,3,10,18,5,25,40,,13,90,83,4,47,32
3,1:06,5v5,MIN,22,w,9,,,oelc,,,y,y,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,25,40,,20,43,21,4,47,32
3,0:49,5v5,MIN,16,w,9,20,,nc,nl,,,y,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,3,33,32
4,4:26,3v3,DAL,91,w,14,3,,oc,dc,,y,y,2 on 1 ,,91,y,,0,40,20257,11/15/2015,DAL,MIN,,,,9,16,0,0,20,40,,91,14,0,0,3,32
4,3:39,3v3,DAL,20,w,4,,,oelc,,,y,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,0,0,20,40,,20,10,0,0,4,32
4,1:56,3v3,MIN,16,w,9,,,or,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,16,0,0,46,40,,91,14,0,0,3,32
4,1:43,3v3,DAL,3,w,91,,,orrl,,,y,y,2 on 1 ,y,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,16,0,0,20,40,,91,14,0,0,3,32
1,17:28,5v5,MIN,24,w,18,3,,opr,of,,,,,,,,,0,30,20324,11/25/2015,MIN,VAN,40,30,,3,18,47,24,25,40,,53,18,14,5,44,30
1,17:15,5v5,MIN,18,w,24,,,or,,,,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,3,18,47,24,25,40,,53,18,14,5,44,30
1,15:57,5v5,MIN,16,w,9,5,39,orrl,dr,dc,y,,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,36,22,2,6,30
1,15:33,5v5,MIN,9,w,20,16,,orrl,opr,,y,y,,,9,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,36,22,2,6,30
1,13:55,5v5,VAN,14,w,8,,,or,,,,y,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,63,5,39,40,,53,18,14,8,23,30
1,12:08,5v5,MIN,20,w,9,46,,or,opr,,,y,,,16,y,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,15,24,22,5,44,30
1,12:00,5v5,MIN,20,s,16,,,opl,,,,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,15,24,22,5,44,30
1,11:40,5v5,MIN,16,o,20,46,,ol,opr,,y,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,15,24,5,44,30
1,10:14,5v5,VAN,18,w,53,14,,oc,dl,,y,y,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,53,18,14,8,23,30
1,8:12,5v5,MIN,29,s,26,20,25,nl,dl,dr,y,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,53,18,14,5,44,30
1,7:50,5v5,MIN,3,w,25,,,dl,,,y,,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,3,9,18,47,24,25,,53,18,14,5,44,30
1,7:42,5v4,MIN,20,w,9,,,ofp,,,,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,40,,24,9,8,23,30,0
1,7:21,5v4,MIN,26,s,9,64,9,ol,ol,ol,y,y,,y,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,40,,24,9,8,23,30,0
1,7:07,5v5,VAN,6,s,22,33,36,oelpc,or,or,,,,,,,,1,40,20324,11/25/2015,MIN,VAN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,6:49,5v5,MIN,22,w,46,16,,oc,nl,,y,y,,,16,,,1,30,20324,11/25/2015,MIN,VAN,,,,22,16,56,20,46,40,,33,36,22,2,6,30
1,6:40,5v5,VAN,17,w,33,,,nsl,,,,y,,,,,,1,40,20324,11/25/2015,MIN,VAN,,,,22,16,56,20,46,40,,91,17,20,8,23,30
1,5:58,5v5,VAN,14,w,53,,,ofp,,,,y,,,,,,1,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,53,18,14,8,23,30
1,4:35,5v5,MIN,16,w,9,,,of,,,,,,,,,,1,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,91,15,36,8,44,30
1,3:16,5v5,MIN,18,o,3,47,,ol,oell,,y,y,,,,,,1,30,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,33,18,14,2,6,30
1,2:24,5v5,VAN,8,s,33,22,33,oelpr,oc,oc,,y,,,,,,1,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,5,39,40,,33,36,22,8,23,30
1,1:31,5v5,VAN,20,w,91,2,,or,or,,,,,,,,,1,40,20324,11/25/2015,MIN,VAN,,,,3,7,56,24,25,40,,91,17,20,2,6,30
1,0:56,5v5,VAN,2,w,14,,,nc,,,,,,,,,,1,40,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,53,18,14,2,8,30
1,0:28,5v5,VAN,17,w,91,23,,or,nl,,y,y,,y,,,,1,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,5,25,40,,91,17,20,8,23,30
1,0:15,5v5,MIN,29,o,64,9,,or,of,,,,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,33,36,22,8,23,30
1,0:07,5v5,MIN,64,w,29,,,oc,,,,,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,33,36,22,8,23,30
2,19:35,5v5,VAN,22,t,33,22,8,ol,nc,dc,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,36,22,8,23,30
2,19:27,5v5,VAN,23,w,36,,,opl,,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,36,22,8,23,30
2,19:16,5v5,MIN,22,w,46,22,9,oc,nl,dc,,,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,24,25,40,,33,36,22,6,23,30
2,18:20,5v5,VAN,5,w,53,,,oelc,,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,53,18,14,5,44,30
2,18:10,5v5,VAN,5,w,44,,,opr,,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,53,18,14,5,44,30
2,17:39,5v5,VAN,23,w,8,91,,or,opr,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,91,17,20,8,23,30
2,17:17,5v5,VAN,15,w,23,8,,dl,dc,,y,y,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,91,15,20,8,23,30
2,16:37,5v5,VAN,24,w,15,2,,orrl,dl,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,63,7,56,24,25,40,,15,24,9,5,44,30
2,16:29,5v5,MIN,63,w,56,,,nc,,,,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,63,7,24,25,40,,15,24,9,5,44,30
2,15:45,5v5,MIN,20,w,9,16,,opl,nl,,,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,36,22,5,44,30
2,15:00,5v5,VAN,23,w,53,,,opr,,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,53,18,14,8,23,30
2,14:55,5v5,VAN,17,w,91,,,of,,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,91,17,20,8,23,30
2,14:25,5v5,VAN,91,s,8,23,91,opr,ol,oc,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,91,17,20,8,23,30
2,14:02,5v5,VAN,6,w,24,,,nf,,,,y,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,63,7,56,24,25,40,,15,24,9,2,6,30
2,13:57,5v5,VAN,2,o,24,,,opl,,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,63,7,56,24,25,40,,15,24,9,2,6,30
2,12:23,5v5,MIN,22,w,20,,,or,,,y,y,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,36,22,5,44,30
2,12:01,5v5,MIN,24,o,25,29,64,,opc,of,,,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,53,18,14,8,23,30
2,11:29,5v5,MIN,24,s,26,,,oelpc,,,,,,,,,,0,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,53,18,14,8,23,30
2,10:34,5v5,VAN,17,w,91,6,91,or,or,opr,y,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,91,17,20,2,6,30
2,10:27,5v5,VAN,6,o,91,,,opr,,,,,,,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,91,17,20,2,6,30
2,10:20,5v5,VAN,2,w,91,,,oc,,,,y,,,20,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,5,39,40,,91,17,20,2,6,30
2,8:45,5v4,VAN,17,w,33,22,33,or,oelr,oelr,y,y,,y,,,,0,40,20324,11/25/2015,MIN,VAN,,,,3,64,25,39,40,0,,33,17,22,2,8,30
2,8:20,5v5,MIN,16,w,46,,,dsr,,,y,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,91,17,20,5,44,30
2,8:18,5v5,MIN,20,s,46,,,or,,,,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,91,17,20,5,44,30
2,7:48,5v5,VAN,24,w,8,23,,nc,dl,,,,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,63,7,56,5,39,40,,15,24,9,8,23,30
2,7:37,5v5,VAN,24,w,9,15,23,nc,nc,dc,y,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,64,63,7,5,39,40,,15,24,9,2,6,30
2,6:31,5v5,VAN,14,a,53,,,oell,,,y,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,4:24,5v5,MIN,3,w,56,3,,oc,or,,,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,3,18,56,5,39,40,,15,24,9,2,6,30
2,3:19,5v5,MIN,5,o,64,,,opr,,,,y,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,3:06,5v5,MIN,64,t,39,29,,ol,opl,,y,y,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,5,39,40,,53,18,14,5,44,30
2,3:03,5v5,MIN,20,w,9,,,ofp,,,,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,5,39,40,,53,18,14,5,44,30
2,2:39,5v5,VAN,36,w,33,,,nc,,,y,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,33,36,22,8,23,30
2,2:12,5v5,VAN,91,w,17,20,17,oc,nc,nr,y,,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,91,17,20,2,6,30
2,1:56,5v5,VAN,2,w,17,91,,oc,ol,,,,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,1:44,5v5,VAN,17,s,2,,,nc,,,,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,9,18,22,20,46,40,,91,17,20,2,6,30
2,1:05,5v5,MIN,24,o,25,3,,oc,oc,,,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,3,18,56,24,25,40,,15,24,9,5,44,30
2,0:25,5v5,MIN,20,w,29,,,ol,,,,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,18,64,29,20,46,40,,33,36,22,8,23,30
3,19:27,5v5,VAN,23,w,8,33,22,or,opr,oc,,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,3,9,16,20,46,40,,33,36,22,8,23,30
3,19:16,5v5,MIN,20,w,9,,,nr,,,,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,3,9,16,20,46,40,,33,36,22,8,23,30
3,18:47,5v5,VAN,24,t,2,9,24,ol,opl,of,y,,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,15,24,9,2,6,30
3,18:38,5v5,VAN,15,o,9,6,,oelc,or,,y,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,15,24,9,2,6,30
3,18:29,5v5,VAN,91,w,20,,,or,,,y,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,18,22,56,24,25,40,,91,17,20,5,44,30
3,18:26,5v5,VAN,44,w,91,,,oelpr,,,,,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,18,22,56,24,25,40,,91,17,20,5,44,30
3,18:17,5v5,VAN,44,w,91,,,opr,,,,y,,,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,18,22,56,24,25,40,,91,17,20,5,44,30
3,17:35,5v5,MIN,3,w,9,,,dl,,,y,y,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,3,9,16,20,46,40,,53,18,14,8,23,30
3,16:36,5v5,MIN,26,o,5,,,oelr,,,y,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,5,39,40,,15,24,9,2,6,30
3,15:43,5v5,MIN,18,o,3,,,oelc,,,y,,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,3,18,7,24,25,40,,91,17,20,5,44,30
3,14:29,5v5,VAN,36,w,22,,,dsl,,,y,y,1 on 0,y,,,,-1,40,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,46,40,,53,36,22,2,6,30
3,11:34,5v5,MIN,29,s,20,18,,nc,dr,,,y,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,3,29,26,20,46,40,,33,36,22,5,44,30
3,11:14,5v5,MIN,46,s,29,20,,nc,nl,,,y,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,33,36,22,5,44,30
3,10:41,5v5,VAN,23,w,9,24,9,or,or,or,y,,,,,,,-2,40,20324,11/25/2015,MIN,VAN,,,,9,22,16,20,39,40,,15,24,9,8,23,30
3,9:47,5v5,VAN,91,w,20,91,6,oc,ol,dc,,,,,,,,-2,40,20324,11/25/2015,MIN,VAN,,,,3,18,47,24,25,40,,91,17,20,2,6,30
3,9:14,5v5,MIN,7,w,24,,,oc,,,y,,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,64,29,7,24,25,40,,53,18,14,5,44,30
3,9:00,5v5,MIN,20,w,24,,,or,,,,,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,64,29,7,20,24,40,,53,18,14,5,44,30
3,8:15,5v5,VAN,36,o,33,22,33,or,or,or,y,,,,,,,-2,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,33,36,22,8,23,30
3,8:12,5v5,VAN,36,o,33,22,,oelr,oc,,y,,,,,,,-2,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,33,36,22,8,23,30
3,8:01,5v5,VAN,36,w,33,36,,or,oc,,y,y,,,,,,-2,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,20,46,40,,33,36,22,8,23,30
3,6:51,5v4,MIN,26,s,64,26,,ol,opl,,,y,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,40,,53,20,5,23,30,0
3,6:39,5v4,MIN,29,s,20,64,20,oc,opl,oc,y,y,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,40,,33,22,2,8,30,0
3,6:00,5v4,MIN,9,t,26,64,20,oc,orrl,ol,y,,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,40,,53,20,2,8,30,0
3,5:50,5v4,MIN,29,w,26,20,29,or,oc,opl,,y,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,40,,53,20,2,8,30,0
3,5:33,4v5,VAN,22,o,33,22,,orrl,nc,,y,,,,,,,-2,40,20324,11/25/2015,MIN,VAN,,,,3,22,16,24,46,40,,33,22,5,23,30,0
3,5:28,5v4,MIN,16,w,3,46,,dr,dc,,y,y,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,3,22,16,24,46,40,,33,22,5,23,30,0
3,5:13,5v4,MIN,46,s,20,64,20,oc,opl,ol,,,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,9,64,26,20,46,40,,53,14,8,44,30,0
3,4:27,5v5,MIN,18,o,3,,,oelc,,,y,,,,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,3,18,7,20,25,40,,15,24,9,6,44,30
3,2:55,5v5,VAN,20,w,91,,,oc,,,y,y,,,,,,-2,40,20324,11/25/2015,MIN,VAN,,,,64,29,26,24,25,40,,91,17,20,8,23,30
3,1:20,6v5,MIN,3,t,20,16,29,oc,opl,oelc,y,y,,y,,,,-2,30,20324,11/25/2015,MIN,VAN,,,,3,9,29,16,20,25,,33,36,22,5,44,30
3,0:24,6v4,MIN,20,w,26,9,,opr,of,,,y,,,,,,-1,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,46,,33,20,2,8,30,0
3,0:15,6v4,MIN,26,o,20,,,oc,,,,y,,,46,,,-1,30,20324,11/25/2015,MIN,VAN,,,,9,64,29,26,20,46,,33,20,2,8,30,0
1,19:30,5v5,MIN,16,b,9,46,,oc,or,,y,,,,,,,0,31,20349,11/28/2015,MIN,DAL,35,31,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,18:30,5v5,DAL,18,w,90,,,of,,,,y,,,,,,0,35,20349,11/28/2015,MIN,DAL,,,,10,7,56,20,46,35,,13,90,18,15,24,31
1,17:11,5v5,MIN,24,s,3,,,opr,,,,y,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,3,14,26,23,24,35,,22,83,38,4,47,31
1,16:51,5v5,MIN,16,w,46,9,,nr,dl,,,y,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,91,10,14,3,33,31
1,16:40,5v5,DAL,3,w,14,,,opc,,,,y,,,,,,0,35,20349,11/28/2015,MIN,DAL,,,,9,22,16,20,46,35,,91,10,14,3,33,31
1,16:07,5v5,MIN,7,w,25,,,nr,,,,,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,10,7,56,25,39,35,,20,43,21,15,24,31
1,15:12,5v5,MIN,11,t,29,64,,orrl,ol,,y,,,,,,,0,31,20349,11/28/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,14:44,5v5,DAL,22,w,38,3,,oc,nc,,,y,,,,,,0,35,20349,11/28/2015,MIN,DAL,,,,3,14,26,24,25,35,,22,83,38,3,33,31
