Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Hurricanes,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,16:19,5v5,CAR,53,W,49,,,of,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,26,27,30,,26,56,19,3,51,34
2,15:54,5v5,CAR,27,W,42,,,opl,,,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,26,27,30,,43,47,21,2,44,34
2,15:40,5v5,TOR,43,T,2,,,ol,,,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,11,20,42,26,27,30,,43,47,21,2,44,34
2,15:16,5v5,CAR,65,W,42,,,opl,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,54,65,30,,43,47,21,2,44,34
2,15:03,5v5,CAR,54,W,32,25,12,opr,ol,of,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,23,42,15,46,51,34
2,14:46,5v5,TOR,23,B,46,,,or,,,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,23,42,15,44,46,34
2,14:25,5v5,CAR,74,S,12,,,opr,,,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,5,74,30,,23,42,15,44,46,34
2,13:20,5v5,TOR,40,W,24,46,56,nc,dc,dr,y,y,3 on 2,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,16,49,53,26,27,30,,24,56,40,46,52,34
2,12:33,5v5,CAR,53,S,49,27,26,nc,dc,dl,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,54,65,30,,26,43,19,46,52,34
2,11:09,5v5,CAR,42,W,20,,,dr,,,y,,2 on 1,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,54,65,30,,23,43,15,2,44,34
2,10:40,5v5,CAR,12,B,27,12,26,or,nc,dc,y,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,26,27,30,,43,47,21,2,44,34
2,10:34,5v5,CAR,23,O,32,26,,ol,ol,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,26,27,30,,43,47,21,2,44,34
2,8:25,5v5,CAR,74,W,32,12,74,opr,or,or,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,27,74,30,,24,26,19,44,46,34
2,8:08,5v5,CAR,42,W,26,,,ol,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,26,27,30,,43,47,21,2,3,34
2,7:35,5v5,CAR,27,W,26,11,,oc,oelpl,,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,26,27,30,,43,47,21,2,3,34
2,6:38,5v5,TOR,28,O,2,24,44,or,nc,dl,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,16,49,53,5,74,30,,24,28,40,2,44,34
2,6:16,5v5,CAR,42,W,11,,,or,,,y,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,54,65,30,,26,42,19,46,52,34
2,5:10,5v5,CAR,25,S,27,12,,nc,nr,,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,27,74,30,,43,47,21,2,44,34
2,4:43,5v5,TOR,15,W,21,44,,dsl,dl,,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,16,49,53,5,74,30,,42,15,21,2,44,34
2,3:21,5v5,CAR,18,W,54,,,or,,,y,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,14,18,24,54,65,30,,24,19,28,3,51,34
2,3:11,5v5,CAR,54,W,24,14,,oc,oc,,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,14,18,24,54,65,30,,24,19,28,3,51,34
2,0:28,5v4,TOR,15,W,42,,,orrl,,,y,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,18,20,27,65,30,0,,24,42,15,28,3,34
3,17:06,5v5,CAR,27,S,16,,,opr,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,26,27,30,,43,47,21,3,44,34
3,16:59,5v5,CAR,16,W,53,26,,ol,oelc,,y,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,26,27,30,,43,47,21,3,44,34
3,16:55,5v5,CAR,74,W,49,,,of,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,5,74,30,,24,28,40,3,51,34
3,16:20,5v5,CAR,54,W,65,32,54,ol,opl,or,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,23,42,15,2,44,34
3,14:26,5v5,TOR,47,W,21,,,dl,,,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,11,20,42,26,27,30,,43,47,21,3,51,34
3,13:21,5v5,CAR,49,S,74,,,dsc,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,49,53,32,5,74,30,,23,42,28,3,46,34
3,12:13,5v5,CAR,24,W,27,32,27,oc,oc,dl,,y,,y,,,,0,34,20287,11/20/2015,CAR,TOR,,,,18,24,32,26,27,30,,43,47,21,3,51,34
3,11:12,5v5,CAR,42,W,26,,,oc,,,,,,,,,,1,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,26,27,30,,24,28,40,3,52,34
3,11:09,5v5,CAR,27,O,11,,,opr,,,,,,,,,,1,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,26,27,30,,24,28,40,3,52,34
3,10:58,5v5,TOR,43,W,47,21,,or,dsl,,y,y,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,16,49,53,26,27,30,,43,47,21,3,51,34
3,10:17,5v5,TOR,2,W,15,23,44,or,dr,dr,y,y,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,23,42,15,2,44,34
3,9:14,5v5,CAR,18,B,27,26,,dl,nc,,y,y,,,,,,1,34,20287,11/20/2015,CAR,TOR,,,,14,18,42,26,27,30,,56,19,28,46,52,34
3,8:02,5v5,TOR,42,W,51,,,dc,,,,y,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,23,42,15,2,51,34
3,7:51,4v4,CAR,11,W,26,27,,dl,dc,,y,y,,,,,,1,34,20287,11/20/2015,CAR,TOR,,,,11,12,26,27,30,0,,42,15,3,44,34,0
3,6:49,4v4,TOR,51,W,42,47,,oelc,oelr,,,,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,14,49,5,65,30,0,,42,47,3,51,34,0
3,6:31,4v4,TOR,3,W,42,47,,opr,nc,,y,,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,14,49,5,65,30,0,,42,47,3,51,34,0
3,5:19,5v5,CAR,25,W,16,74,,nl,nl,,y,,,,,,,1,34,20287,11/20/2015,CAR,TOR,,,,16,20,25,27,74,30,,24,19,21,2,46,34
3,5:15,5v5,CAR,65,O,32,12,,,of,opl,,,,,,,,1,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,56,19,40,2,46,34
3,4:29,5v5,CAR,26,W,49,,,ofp,,,,,,,,,,1,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,26,27,30,,23,42,15,3,51,34
3,4:05,5v4,TOR,42,W,3,15,24,oc,opr,or,y,y,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,18,20,27,65,30,0,,24,42,15,28,3,34
3,3:44,5v4,TOR,3,O,42,3,42,opl,oc,opl,,y,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,18,20,27,65,30,0,,24,42,15,28,3,34
3,3:37,5v4,TOR,21,S,51,47,,ol,ofp,,,,,,,,,1,30,20287,11/20/2015,CAR,TOR,,,,11,14,27,65,30,0,,43,47,19,21,51,34
3,3:35,5v4,TOR,43,W,47,,,orrc,,,y,y,,y,,,,1,30,20287,11/20/2015,CAR,TOR,,,,11,14,27,65,30,0,,43,47,19,21,51,34
3,2:53,5v5,TOR,19,W,56,3,51,oc,dsc,dl,y,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,12,14,25,54,65,30,,56,19,40,2,3,34
4,4:39,3v3,TOR,42,B,15,,,dr,,,y,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,0,11,12,0,27,30,,42,15,0,0,44,34
4,4:29,3v3,CAR,27,W,12,,,or,,,y,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,0,11,12,0,27,30,,43,15,0,0,44,34
4,4:18,3v3,TOR,43,B,56,,,df,,,y,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,0,53,32,0,65,30,,43,21,0,0,2,34
4,3:30,3v3,CAR,53,W,32,54,32,oelc,oelr,or,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,0,53,32,0,54,30,,43,21,0,0,2,34
4,3:14,3v3,CAR,27,W,53,,,ol,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,0,16,49,0,27,30,,43,21,0,0,2,34
4,2:33,4v3,TOR,3,O,43,3,42,oc,oc,opl,,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,0,18,26,0,65,30,,42,43,21,0,3,34
4,2:04,4v3,TOR,43,W,3,21,43,oc,opl,oell,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,0,18,26,0,65,30,,42,43,21,0,3,34
4,1:56,4v3,TOR,3,O,43,21,3,oc,oelpr,or,y,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,0,18,26,0,65,30,,42,43,21,0,3,34
4,1:32,4v3,TOR,44,W,15,,,or,,,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,0,20,26,0,65,30,,24,15,19,0,44,34
4,1:00,4v3,TOR,15,O,24,14,44,oc,oc,oc,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,0,20,26,0,65,30,,24,15,19,0,44,34
1,19:52,5v5,CAR,16,w,27,49,,nc,nf,,,,,,,,,0,1,20374,12/3/2015,CAR,N.J,31,1,,12,16,49,27,65,31,,14,20,13,5,6,1
1,17:03,5v5,CAR,16,w,65,,,ol,,,,,,,,,,0,1,20374,12/3/2015,CAR,N.J,30,35,,12,16,49,27,65,31,,14,20,13,2,28,1
1,16:17,5v4,N.J,25,t,16,25,21,or,oelc,ol,y,y,,,25,y,,0,31,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,16,19,21,25,28,1
1,16:07,5v4,N.J,16,w,28,21,,oc,opl,,,y,,,,,,0,31,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,16,19,21,25,28,1
1,15:57,5v4,N.J,25,t,28,16,28,or,opr,oc,y,,,,,,,0,31,20374,12/3/2015,CAR,N.J,,,,18,24,26,54,31,0,,16,19,21,25,28,1
1,14:52,5v4,N.J,2,s,20,13,2,opl,orrr,oc,,,,,,,,0,31,20374,12/3/2015,CAR,N.J,,,,24,42,27,65,31,0,,14,20,13,26,2,1
1,14:37,5v4,N.J,19,t,28,21,2,oc,orrl,ol,y,,,,,,,0,31,20374,12/3/2015,CAR,N.J,,,,11,18,26,54,31,0,,19,21,25,2,28,1
1,14:20,5v5,CAR,16,w,5,,,dc,,,,y,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,7,31,,18,11,22,7,44,1
1,13:43,5v5,CAR,16,o,12,,,or,,,y,,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,7,31,,48,11,22,7,44,1
1,11:48,5v5,CAR,53,w,25,,,ol,,,,,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,20,53,25,26,54,31,,16,25,48,2,28,1
1,10:44,5v5,N.J,44,s,11,18,,opc,or,,,y,,,,,,0,31,20374,12/3/2015,CAR,N.J,,,,15,18,24,5,7,31,,18,11,22,7,44,1
1,8:41,5v5,N.J,28,w,11,,,of,,,,y,,,,,,0,31,20374,12/3/2015,CAR,N.J,,,,20,53,25,5,7,31,,25,48,11,2,28,1
1,8:10,5v4,CAR,5,s,16,,,of,,,,y,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,27,31,,14,20,5,6,1,0
1,7:21,5v4,CAR,16,t,5,27,12,or,oc,opl,y,,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,27,31,,16,26,5,6,1,0
1,7:11,5v4,CAR,7,o,26,53,,oc,opr,,,y,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,20,53,32,7,26,31,,14,20,2,7,1,0
1,6:36,5v4,CAR,26,w,7,20,32,ol,opl,oc,,,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,20,53,32,7,26,31,,14,20,2,7,1,0
1,5:58,5v5,CAR,65,w,42,,,opl,,,,y,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,27,65,31,,14,25,20,2,7,1
1,4:53,5v5,CAR,12,w,16,,,dc,,,,y,,,,,,0,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,7,31,,48,11,13,5,7,1
1,4:43,5v5,N.J,13,w,48,13,,orrr,ol,,y,y,3 on 2,y,,,,0,31,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,7,31,,48,11,13,5,7,1
1,4:00,5v5,N.J,5,w,20,5,13,ol,nc,dl,,,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,20,53,25,27,65,31,,14,20,13,5,6,1
2,19:40,5v5,N.J,14,w,6,14,,dc,dr,,,y,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,12,16,49,27,65,31,,14,20,13,5,6,1
2,18:42,5v5,CAR,20,t,5,20,,oc,opc,,y,,,,,,,-1,1,20374,12/3/2015,CAR,N.J,,,,15,20,53,5,7,31,,16,21,26,2,28,1
2,18:07,5v5,N.J,48,w,25,,,oc,,,,,3 on 2,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,20,53,32,5,7,31,,25,48,11,7,44,1
2,17:57,5v5,N.J,25,w,48,44,,oelr,ol,,,y,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,49,53,32,5,7,31,,25,48,11,7,44,1
2,17:43,5v5,N.J,11,b,48,11,,oc,or,,y,,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,16:22,5v5,CAR,16,o,12,11,54,or,oelc,ol,y,,,,,,,-1,1,20374,12/3/2015,CAR,N.J,,,,11,12,16,27,54,31,,14,18,20,5,6,1
2,13:27,5v5,CAR,27,s,32,,,opr,,,,,,,,,,-1,1,20374,12/3/2015,CAR,N.J,,,,20,53,32,5,27,31,,16,25,48,2,28,1
2,12:58,5v5,CAR,27,w,32,,,opl,,,,y,,,,,,-1,1,20374,12/3/2015,CAR,N.J,,,,20,53,32,5,27,31,,16,25,48,2,28,1
2,12:24,5v5,CAR,65,b,15,42,,or,or,,,y,,,,,,-1,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,7,65,31,,14,20,13,5,6,1
2,12:08,5v5,CAR,12,w,16,,,oc,,,,y,,,,,,-1,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,26,54,31,,21,25,26,5,6,1
2,12:03,5v5,CAR,54,w,49,,,oelpr,,,,y,,,,,,-1,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,26,54,31,,21,25,26,5,6,1
2,11:00,6v5,N.J,20,w,7,14,44,dr,dc,dl,,,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,15,20,42,5,27,31,,14,16,20,13,7,44
2,10:53,5v4,N.J,28,s,21,22,,ol,oc,,,y,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,16,21,25,22,28,1
2,10:22,5v4,N.J,21,o,28,22,16,oc,opr,or,,y,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,16,21,25,22,28,1
2,10:09,5v4,N.J,21,w,28,16,28,oc,opr,oc,,y,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,16,21,25,22,28,1
2,9:58,5v4,N.J,25,w,16,,,or,,,y,y,,,25,y,,-1,31,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,16,21,25,22,28,1
2,9:50,5v4,N.J,25,t,28,16,25,or,opr,oc,y,y,,,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,16,21,25,22,28,1
2,8:59,5v4,N.J,14,b,20,14,2,nc,nc,nc,,y,,y,,,,-1,31,20374,12/3/2015,CAR,N.J,,,,18,24,26,54,31,0,,14,20,13,26,2,1
2,8:28,4v5,CAR,11,w,42,11,,ol,nc,,y,y,,,,,,-2,1,20374,12/3/2015,CAR,N.J,,,,11,42,27,65,31,0,,14,20,13,26,2,1
2,7:37,5v4,N.J,14,w,2,14,2,oc,opl,oc,y,,,,,,,-2,31,20374,12/3/2015,CAR,N.J,,,,18,20,27,65,31,0,,14,20,13,26,2,1
2,6:54,5v5,N.J,11,w,18,,,ol,,,,,,,11,y,y,-2,31,20374,12/3/2015,CAR,N.J,,,,18,42,53,26,54,31,,18,48,11,5,6,1
2,6:08,5v5,CAR,49,w,12,16,,ol,oell,,,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,7,65,31,,16,21,48,5,6,1
2,4:52,4v5,N.J,26,w,16,,,oc,,,,,,,,,,-3,31,20374,12/3/2015,CAR,N.J,,,,20,53,32,7,26,31,,16,26,6,7,1,0
2,4:10,5v4,CAR,27,w,16,49,27,or,or,dr,,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,27,31,,16,20,7,28,1,0
2,3:44,5v4,CAR,16,t,27,49,27,oc,opl,nc,y,y,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,27,31,,16,20,2,6,1,0
2,3:36,5v4,CAR,65,o,54,11,,oc,of,,,y,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,54,65,31,,14,13,2,6,1,0
2,2:54,5v5,N.J,14,w,7,,,oc,,,y,,,,,,,-3,31,20374,12/3/2015,CAR,N.J,,,,11,15,42,54,65,31,,14,21,13,7,44,1
2,2:24,5v5,CAR,24,w,18,,,oc,,,y,y,,y,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,18,24,25,5,27,31,,25,48,11,5,44,1
2,2:07,5v5,CAR,16,w,27,49,,oc,dl,,,y,,,,,,-2,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,27,31,,25,48,11,6,28,1
2,1:04,5v5,N.J,16,w,13,,,dl,,,,y,2 on 1,y,,,,-2,31,20374,12/3/2015,CAR,N.J,,,,11,15,42,26,54,31,,16,21,13,2,44,1
2,0:10,5v5,CAR,27,w,12,16,,opl,oc,,,y,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,27,65,31,,18,48,11,2,28,1
3,19:45,5v5,CAR,5,w,11,42,5,opr,ol,dl,,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,5,27,31,,14,20,13,5,6,1
3,19:40,5v5,CAR,5,w,11,,,of,,,,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,5,27,31,,14,20,13,5,6,1
3,19:23,5v5,CAR,11,t,15,5,15,oc,ol,oelpl,y,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,5,27,31,,14,20,13,5,6,1
3,17:09,5v5,CAR,15,w,5,27,,dl,dc,,,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,5,27,31,,14,20,13,5,6,1
3,15:10,5v5,N.J,20,w,7,20,44,dl,dr,dr,,,,,,,,-3,31,20374,12/3/2015,CAR,N.J,,,,20,53,32,5,27,31,,14,20,13,5,7,1
3,15:00,5v5,N.J,20,w,13,6,20,or,oc,opl,y,,,,,,,-3,31,20374,12/3/2015,CAR,N.J,,,,20,53,32,5,27,31,,14,20,13,5,6,1
3,14:56,5v5,N.J,13,w,20,,,oelc,,,y,,,,,,,-3,31,20374,12/3/2015,CAR,N.J,,,,20,53,32,5,27,31,,14,20,13,5,6,1
3,13:33,5v5,CAR,12,w,49,16,,oc,ol,,,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,7,65,31,,16,21,26,7,44,1
3,13:23,5v5,CAR,7,s,12,,,opr,,,,y,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,7,65,31,,16,21,26,7,44,1
3,12:51,4v4,CAR,54,w,11,26,,nl,dc,,,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,11,42,26,54,31,0,,14,13,5,6,1,0
3,11:51,4v4,CAR,53,s,32,,,dsr,,,,y,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,53,32,5,27,31,0,,21,20,2,28,1,0
3,11:15,4v4,N.J,48,w,16,6,5,nc,dc,nc,,y,,,,,,-3,31,20374,12/3/2015,CAR,N.J,,,,12,49,7,26,31,0,,16,48,5,6,1,0
3,9:31,5v5,CAR,16,t,5,27,5,oc,or,oc,y,y,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,27,31,,14,20,13,7,44,1
3,9:23,5v5,CAR,49,w,16,,,or,,,y,,,,,,,-3,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,27,31,,14,20,13,7,44,1
3,7:14,5v5,N.J,13,o,26,2,,orrc,oc,,,y,,y,,,,-3,31,20374,12/3/2015,CAR,N.J,,,,12,18,24,54,65,31,,14,20,13,26,2,1
3,6:43,5v5,CAR,5,s,16,,,opr,,,,,,,,,,-4,1,20374,12/3/2015,CAR,N.J,,,,12,16,49,5,7,31,,18,48,11,5,6,1
3,5:12,5v5,CAR,65,o,15,,,or,,,,,,,,,,-4,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,26,65,31,,16,21,22,7,44,1
3,5:07,5v5,CAR,65,w,7,11,,or,opr,,,,,,11,,,-4,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,7,65,31,,16,21,22,7,44,1
3,4:33,5v5,N.J,11,w,28,2,18,dsr,dl,nl,,y,1 on 0,,,,,-4,31,20374,12/3/2015,CAR,N.J,,,,18,24,25,5,65,31,,18,48,11,2,28,1
3,4:03,5v5,CAR,18,t,5,25,,ol,opl,,y,y,,,,,,-4,1,20374,12/3/2015,CAR,N.J,,,,12,18,25,5,54,31,,48,11,13,2,28,1
3,2:34,5v5,N.J,16,b,21,,,nr,,,,y,1 on 0,,16,,,-4,31,20374,12/3/2015,CAR,N.J,,,,20,53,32,5,7,31,,16,21,22,7,44,1
3,2:15,5v5,CAR,42,w,7,5,,dr,dc,,,y,,,,,,-4,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,26,54,31,,18,48,11,7,44,1
3,1:57,5v5,CAR,15,w,26,,,dc,,,,y,,,,,,-4,1,20374,12/3/2015,CAR,N.J,,,,11,15,42,26,54,31,,18,48,11,2,28,1
3,1:19,5v5,N.J,21,w,16,,,oelc,,,y,y,,,,,,-4,31,20374,12/3/2015,CAR,N.J,,,,18,24,25,7,65,31,,16,21,22,7,44,1
3,1:02,5v5,CAR,24,w,25,65,7,nl,dc,dc,,,,,,,,-4,1,20374,12/3/2015,CAR,N.J,,,,18,24,25,7,65,31,,16,21,22,7,44,1
1,18:59,5v4,N.J,21,o,8,19,8,opr,opr,dc,,y,,,,,,0,30,520,12/26/2015,CAR,N.J,30,35,,18,20,27,65,30,0,,16,19,21,51,8,35
1,17:18,5v5,CAR,74,o,53,,,ofp,,,,y,,,,,,0,35,520,12/26/2015,CAR,N.J,31,1,,49,53,34,5,74,30,,14,20,13,2,28,35
1,16:10,5v5,CAR,27,o,32,,,opr,,,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,12,16,32,27,65,30,,11,15,22,5,6,35
1,15:29,5v5,CAR,12,w,32,,,ol,,,y,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,15:13,5v5,CAR,26,w,32,12,,opl,oell,,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,12,16,32,26,54,30,,16,48,51,8,44,35
1,14:19,5v5,CAR,15,b,42,5,,ol,nc,,y,y,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,11,15,42,5,74,30,,9,19,21,2,28,35
1,11:51,5v5,N.J,5,o,51,,,opr,,,,,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,18,20,25,5,74,30,,16,48,51,5,6,35
1,11:33,5v5,N.J,51,b,5,,,dc,,,,y,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,49,53,34,5,74,30,,19,48,51,5,6,35
1,11:04,5v5,N.J,19,b,9,,,oc,,,y,y,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,49,53,34,5,74,30,,9,14,19,8,44,35
1,10:26,5v5,N.J,14,w,21,8,,ol,or,,,y,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,11,15,42,26,54,30,,14,21,13,8,44,35
1,9:45,5v5,N.J,22,w,2,28,15,oc,nr,dc,,y,,,,,,0,30,520,12/26/2015,CAR,N.J,,,,18,20,25,27,65,30,,11,15,22,2,28,35
1,9:13,5v5,CAR,27,b,15,27,,ol,nc,,,y,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,11,15,42,27,65,30,,14,20,13,5,6,35
1,7:11,5v5,CAR,65,w,20,,,dr,,,,y,,,25,y,,0,35,520,12/26/2015,CAR,N.J,,,,18,20,25,27,65,30,,11,15,22,2,28,35
1,5:14,5v5,CAR,12,w,16,32,,oc,nr,,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,12,16,32,5,74,30,,16,48,51,8,44,35
1,3:55,5v5,CAR,49,w,54,53,,oc,opl,,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,49,53,34,26,54,30,,9,19,21,2,28,35
1,3:35,5v5,CAR,53,s,26,,,dsc,,,,y,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,20,49,53,5,74,30,,21,11,15,5,6,35
2,19:21,5v5,CAR,26,o,32,26,16,opl,oc,opr,,,,,,,,0,35,520,12/26/2015,CAR,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,18:46,5v5,N.J,28,s,48,,,opl,,,,,,,48,y,,0,30,520,12/26/2015,CAR,N.J,,,,11,15,42,54,74,30,,16,48,51,2,28,35
