Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Panthers,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,4:46,5v5,CGY,4,b,8,19,,orrc,or,,y,,3 on 2,,,,,0,1,20222,11/10/2015,FLA,CGY,,,,21,68,36,5,51,1,,8,18,19,4,6,31
1,4:33,5v5,FLA,5,o,18,,,opr,,,,,,,,,,0,31,20222,11/10/2015,FLA,CGY,,,,21,18,36,5,7,1,,8,18,19,4,6,31
1,4:22,5v5,FLA,18,b,36,18,7,oelc,oell,ol,y,y,,,,,,0,31,20222,11/10/2015,FLA,CGY,,,,21,18,36,5,7,1,,8,18,19,4,6,31
1,4:17,5v5,FLA,6,w,21,,,of,,,,,,,18,y,y,0,31,20222,11/10/2015,FLA,CGY,,,,21,18,36,6,7,1,,23,24,13,5,7,31
1,3:29,5v5,CGY,11,w,5,,,ol,,,,y,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,23,63,73,44,51,1,,11,93,67,5,7,31
1,2:14,5v5,FLA,5,w,68,,,opl,,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,11,27,68,5,7,1,,8,18,19,4,27,31
1,1:26,5v5,CGY,13,w,24,5,,oc,oc,,y,y,,,23,,,1,1,20222,11/10/2015,FLA,CGY,,,,17,42,28,6,33,1,,23,24,13,5,7,31
2,19:00,5v5,CGY,27,w,13,,,oelpr,,,,,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,21,18,36,5,51,1,,23,24,13,4,27,31
2,18:11,5v5,FLA,63,w,73,,,nr,,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,23,63,73,6,7,1,,11,93,67,6,29,31
2,17:45,5v5,FLA,44,w,17,,,of,,,,y,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,17,42,28,33,44,1,,8,18,19,5,7,31
2,17:20,5v5,FLA,44,o,28,,,oelpr,,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,17,42,28,33,44,1,,8,18,19,5,7,31
2,16:23,5v5,FLA,27,w,11,,,dl,,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,11,27,68,6,7,1,,23,24,13,5,7,31
2,16:07,5v5,FLA,5,o,68,11,,orrr,oelc,,y,y,,y,,,,1,31,20222,11/10/2015,FLA,CGY,,,,11,27,68,5,51,1,,23,24,13,5,7,31
2,15:37,5v5,FLA,5,w,21,36,,orrl,dl,,y,y,3 on 2,,,,,2,31,20222,11/10/2015,FLA,CGY,,,,21,18,36,5,51,1,,11,93,67,6,29,31
2,15:18,5v5,FLA,36,o,21,18,,oc,nl,,y,,3 on 2,,,,,2,31,20222,11/10/2015,FLA,CGY,,,,21,18,36,5,51,1,,11,93,16,6,29,31
2,13:25,5v5,CGY,19,w,18,29,,dsl,dl,,y,y,1 on 0,,,,,2,1,20222,11/10/2015,FLA,CGY,,,,23,27,68,6,7,1,,8,18,19,6,29,31
2,10:31,5v5,FLA,5,w,17,42,,ol,ol,,,y,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,17,42,28,5,51,1,,8,18,19,5,7,31
2,10:20,5v5,FLA,6,w,42,17,,of,of,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,6:49,5v5,CGY,4,w,8,,,orrr,,,,y,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,17,42,28,6,7,1,,8,18,19,4,27,31
2,6:27,5v5,CGY,13,w,23,,,oelr,,,y,y,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,11,27,68,33,44,1,,23,24,13,5,7,31
2,5:54,5v5,FLA,44,o,11,27,68,or,ol,nl,,,4 on 3,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,11,27,68,33,44,1,,23,24,13,5,7,31
2,5:43,5v5,FLA,44,o,68,,,opr,,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,11,27,68,33,44,1,,23,24,13,5,7,31
2,3:58,5v5,FLA,7,w,73,,,oc,,,,y,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,23,63,73,6,7,1,,8,18,19,4,27,31
2,3:45,5v5,CGY,5,w,13,,,or,,,,y,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,17,42,28,6,7,1,,23,16,13,5,6,31
2,2:42,5v5,FLA,68,o,27,44,,oelc,or,,y,y,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,11,27,68,33,44,1,,11,93,67,4,7,31
2,1:13,5v4,CGY,7,w,6,13,,oc,opl,,,y,,,24,y,,1,1,20222,11/10/2015,FLA,CGY,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,1:11,5v4,CGY,23,r,,,,,,,,,,,,y,y,1,1,20222,11/10/2015,FLA,CGY,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,1:04,5v5,FLA,6,s,21,7,,ol,ol,,,,,,,,,0,31,20222,11/10/2015,FLA,CGY,,,,21,23,18,6,7,1,,8,18,19,4,27,31
2,0:41,5v5,FLA,5,w,21,18,,opl,ol,,,,,,,,,0,31,20222,11/10/2015,FLA,CGY,,,,21,23,18,5,51,1,,11,93,67,5,7,31
3,18:06,5v5,FLA,6,o,73,,,ol,,,,,,,,,,0,31,20222,11/10/2015,FLA,CGY,,,,23,63,73,6,7,1,,57,16,79,6,29,31
3,17:20,5v5,FLA,17,b,5,,,nc,,,,y,,,,,,0,31,20222,11/10/2015,FLA,CGY,,,,17,42,28,5,51,1,,23,24,13,4,27,31
3,17:01,5v5,FLA,28,w,17,,,or,,,,,,,,,,0,31,20222,11/10/2015,FLA,CGY,,,,17,42,28,5,51,1,,23,24,13,4,27,31
3,16:04,5v5,CGY,57,w,16,7,5,nr,dr,dc,,y,,,,,,0,1,20222,11/10/2015,FLA,CGY,,,,11,27,68,33,44,1,,57,16,79,5,7,31
3,15:59,5v5,CGY,16,w,79,5,,or,or,,y,,,,,,,0,1,20222,11/10/2015,FLA,CGY,,,,11,27,68,33,44,1,,57,16,79,5,7,31
3,15:34,5v5,CGY,29,o,19,6,,oc,oelpc,,,,,,,,,0,1,20222,11/10/2015,FLA,CGY,,,,11,27,68,33,44,1,,8,18,19,6,29,31
3,13:09,5v5,CGY,57,s,79,,,nr,,,,y,,,,,,0,1,20222,11/10/2015,FLA,CGY,,,,17,42,28,33,44,1,,8,57,19,5,7,31
3,9:59,5v5,CGY,29,o,11,,,oelpc,,,,,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,21,23,73,5,51,1,,11,93,67,27,29,31
3,8:24,5v5,CGY,23,w,13,23,,oc,dr,,y,,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,27,42,28,6,7,1,,23,24,13,4,6,31
3,6:30,5v5,FLA,36,w,18,,,or,,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,21,18,36,33,44,1,,23,24,13,4,6,31
3,6:26,5v5,FLA,21,t,36,18,,or,or,,,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,21,18,36,33,44,1,,23,24,13,4,6,31
3,6:09,5v5,CGY,67,w,5,11,,ol,of,,,,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,21,18,36,33,44,1,,23,24,13,4,6,31
3,4:10,5v5,CGY,23,w,5,23,,ol,of,,y,,,,,,,1,1,20222,11/10/2015,FLA,CGY,,,,17,42,28,5,51,1,,23,24,13,5,7,31
3,2:20,5v5,FLA,68,o,11,27,,oc,oc,,y,,,,,,,1,31,20222,11/10/2015,FLA,CGY,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,18:10,5v5,NSH,59,w,11,,,opl,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,35,1,,17,48,36,4,44,1,,11,33,84,6,59,35
1,16:41,5v5,FLA,18,w,11,33,,oc,dl,,,y,,,,,,0,35,20378,12/3/2015,NSH,FLA,30,35,,11,21,18,3,5,1,,15,63,9,3,4,35
1,16:16,5v5,NSH,63,w,9,19,9,dl,dl,dl,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,21,73,18,3,5,1,,15,63,9,4,14,35
1,15:32,5v5,FLA,16,w,73,68,16,or,nr,dc,y,y,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,16,73,68,4,44,1,,19,18,38,6,59,35
1,12:44,5v4,NSH,18,a,9,59,9,or,or,opr,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,63,36,5,51,1,0,,19,9,18,6,59,35
1,12:15,5v5,FLA,68,b,16,11,,oc,oc,,y,y,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,11,16,68,33,44,1,,15,33,63,4,14,35
1,12:11,5v5,FLA,44,o,16,,,opr,,,,,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,11,16,68,33,44,1,,15,33,63,4,14,35
1,11:23,5v5,NSH,38,w,11,3,,dr,dc,,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,21,73,18,3,4,1,,11,84,38,3,5,35
1,11:09,5v5,NSH,84,w,33,,,or,,,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,21,73,18,3,5,1,,11,33,84,4,14,35
1,9:29,5v5,NSH,3,w,63,,,opc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,17,48,36,33,51,1,,15,63,9,3,5,35
1,9:08,5v5,NSH,59,o,63,,,oelpr,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,63,48,86,4,44,1,,63,9,18,6,59,35
1,8:23,5v5,NSH,19,w,38,19,,or,dr,,y,,3 on 2,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,42,63,86,3,5,1,,19,18,38,3,6,35
1,8:17,5v5,NSH,18,o,3,,,oc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,42,63,86,3,5,1,,19,18,38,3,6,35
1,7:27,5v5,FLA,33,w,68,,,oc,,,,,,,,,,0,35,20378,12/3/2015,NSH,FLA,,,,16,73,68,33,51,1,,19,33,18,6,59,35
1,6:16,5v5,NSH,4,w,24,,,opc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,11,21,18,4,44,1,,16,24,51,4,14,35
1,6:15,5v5,NSH,4,w,51,,,opc,,,,,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,11,21,18,4,44,1,,16,24,51,4,14,35
1,5:43,5v5,NSH,5,w,3,38,84,or,opr,oelc,,y,,,,,,0,1,20378,12/3/2015,NSH,FLA,,,,17,48,36,3,5,1,,11,84,38,3,5,35
1,4:05,5v5,NSH,19,o,9,,,oelc,,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,4,44,1,,19,9,18,6,59,35
1,3:58,5v5,FLA,16,w,68,,,nc,,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,16,73,68,4,44,1,,19,9,18,6,59,35
1,3:36,5v5,NSH,9,o,18,9,,or,or,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,4,44,1,,19,9,18,6,59,35
2,19:33,5v5,NSH,63,t,9,15,,ol,oc,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,21,18,33,51,1,,15,63,9,4,14,35
2,18:56,5v5,NSH,6,w,18,,,opr,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,3,5,1,,19,18,38,6,59,35
2,18:52,5v5,NSH,6,o,18,19,,of,of,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,3,5,1,,19,18,38,6,59,35
2,18:50,5v5,NSH,18,w,19,,,of,,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,3,5,1,,19,18,38,6,59,35
2,18:23,5v5,FLA,44,w,36,,,opr,,,,y,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,17,48,36,4,44,1,,19,18,38,6,59,35
2,17:58,5v5,NSH,33,w,18,59,,orrl,nl,,y,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,17,48,36,4,44,1,,33,84,18,3,5,35
2,17:30,5v5,NSH,3,w,84,,,opr,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,17,48,36,4,44,1,,11,33,84,3,5,35
2,16:54,5v5,NSH,5,s,51,,,opl,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,42,63,86,33,51,1,,11,33,51,5,14,35
2,16:43,5v5,NSH,33,w,5,11,,or,oc,,y,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,42,63,86,33,51,1,,11,33,51,5,14,35
2,14:57,5v5,FLA,73,w,68,,,oc,,,y,,3 on 2,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,16,73,68,4,44,1,,15,63,9,6,59,35
2,14:04,5v5,NSH,5,o,38,,,opl,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,48,36,4,44,1,,19,18,38,3,5,35
2,13:56,5v5,FLA,48,b,36,,,dl,,,,y,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,17,48,36,33,51,1,,19,18,38,3,5,35
2,13:26,5v5,FLA,17,o,36,42,,oelc,oelc,,y,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,17,42,36,33,51,1,,19,18,24,3,5,35
2,13:18,5v5,FLA,3,w,17,,,of,,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,17,48,36,3,5,1,,16,24,51,4,14,35
2,12:09,5v5,NSH,3,w,5,9,,ol,opl,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,17,48,86,3,5,1,,15,63,9,3,5,35
2,11:34,5v5,NSH,14,w,9,63,,of,of,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,21,18,33,51,1,,15,63,9,4,14,35
2,10:43,5v5,NSH,9,w,19,63,14,nr,nl,dc,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,21,73,68,33,51,1,,15,63,9,4,14,35
2,8:47,5v4,FLA,5,o,16,,,opr,,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,8:36,5v4,FLA,11,o,16,,,oc,,,y,y,,y,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,11,16,21,3,51,1,,19,24,5,14,35,0
2,8:06,5v5,FLA,48,w,33,51,,dl,dr,,,,,,,,,-2,35,20378,12/3/2015,NSH,FLA,,,,17,48,36,33,51,1,,15,63,18,6,59,35
2,6:47,5v5,NSH,4,o,38,,,opr,,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,42,63,86,3,5,1,,19,18,38,4,14,35
2,6:39,5v5,FLA,42,w,63,,,nc,,,,,,,,,,-2,35,20378,12/3/2015,NSH,FLA,,,,42,63,86,3,5,1,,19,18,38,4,14,35
2,6:12,5v5,FLA,4,w,21,,,opl,,,,y,,,,,,-2,35,20378,12/3/2015,NSH,FLA,,,,11,21,18,4,44,1,,19,18,38,4,14,35
2,5:27,5v5,NSH,9,w,63,59,,nc,dr,,y,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,21,73,68,33,44,1,,15,63,9,6,59,35
2,5:19,5v5,NSH,6,s,59,63,,oelpl,ol,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,21,73,68,33,44,1,,15,63,9,6,59,35
2,4:09,5v5,NSH,33,w,11,,,oelpl,,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,16,73,48,3,5,1,,11,33,84,3,5,35
2,4:02,5v5,NSH,3,o,5,,,opr,,,,,,,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,16,73,48,3,5,1,,11,33,84,3,5,35
2,2:15,5v5,NSH,15,s,59,,,oc,,,,y,,y,,,,-2,1,20378,12/3/2015,NSH,FLA,,,,42,63,86,33,51,1,,15,33,63,6,59,35
2,1:45,5v5,NSH,4,s,14,19,,oc,or,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,21,18,4,44,1,,19,9,18,4,14,35
2,0:17,5v5,FLA,73,w,5,68,,or,opr,,,,,,,,,-1,35,20378,12/3/2015,NSH,FLA,,,,17,73,68,3,5,1,,11,84,38,6,59,35
3,18:58,5v5,NSH,6,o,59,,,opr,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,16,68,33,51,1,,63,18,38,6,59,35
3,18:27,5v5,NSH,19,w,18,,,or,,,y,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,3,5,1,,19,18,38,6,59,35
3,17:41,5v5,NSH,3,w,33,84,,of,of,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,17,48,36,4,44,1,,11,33,84,3,5,35
3,16:08,5v5,NSH,19,w,59,18,6,nc,dr,dr,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,3,5,1,,19,33,18,6,59,35
3,15:55,5v5,NSH,18,w,59,6,,or,or,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,68,3,5,1,,19,33,18,6,59,35
3,14:52,5v4,NSH,4,o,3,63,3,oc,opr,oc,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,63,18,33,44,1,0,,15,33,63,3,4,35
3,14:35,5v4,NSH,33,w,63,3,,or,oc,,y,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,63,18,33,44,1,0,,15,33,63,3,4,35
3,14:29,5v4,NSH,18,w,9,59,19,oc,oc,of,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,36,5,51,1,0,,19,9,18,6,59,35
3,13:54,5v4,NSH,59,s,9,19,9,opr,oc,or,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,36,5,51,1,0,,19,9,18,6,59,35
3,13:27,5v5,NSH,38,w,11,,,oc,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,21,18,3,5,1,,11,84,38,4,14,35
3,12:19,5v5,NSH,16,w,6,59,,oc,dl,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,73,48,4,44,1,,16,24,51,6,59,35
3,7:59,5v5,NSH,3,w,63,,,opr,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,63,48,36,4,44,1,,15,63,9,3,5,35
3,5:45,5v5,NSH,6,o,59,,,orrr,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,16,17,68,3,5,1,,19,33,18,6,59,35
3,5:22,5v5,NSH,19,w,6,,,dc,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,17,73,36,3,5,1,,19,33,18,3,59,35
3,4:39,5v5,NSH,15,w,14,,,dl,,,,y,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,21,48,36,4,44,1,,15,63,18,4,14,35
3,2:31,5v5,NSH,15,w,9,,,dc,,,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,17,3,5,1,0,,15,33,63,6,59,0
3,0:34,6v5,NSH,3,w,63,4,3,orrr,or,opl,,,,,,,,-1,1,20378,12/3/2015,NSH,FLA,,,,11,16,36,3,51,1,,11,63,9,18,3,4
1,19:11,5v5,FLA,7,w,11,,,opr,,,,y,,y,,,,0,31,20423,12/10/2015,FLA,WSH,35,31,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,18:11,5v5,WSH,92,w,90,,,orrc,,,y,y,,,4,y,,1,35,20423,12/10/2015,FLA,WSH,1,70,,63,18,86,3,5,35,,92,67,90,4,9,31
1,17:30,5v5,FLA,18,s,3,73,,dsr,dc,,,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,3,5,35,,92,14,90,9,88,31
1,17:03,5v5,FLA,17,w,48,,,oc,,,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,17,48,36,7,44,35,,19,77,8,74,88,31
1,16:57,5v5,FLA,48,w,36,,,ol,,,y,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,17,48,36,7,44,35,,19,77,8,74,88,31
1,15:31,5v5,WSH,67,w,74,46,,oc,dl,,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,21,73,18,3,5,35,,21,46,67,74,88,31
1,15:01,5v5,WSH,14,w,92,,,oelc,,,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,21,42,73,7,44,35,,92,14,90,4,9,31
1,13:31,5v4,WSH,8,o,74,90,,or,of,,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,18,7,44,35,0,,19,77,8,90,74,31
1,12:34,5v4,WSH,19,w,74,19,90,oc,or,oelpc,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,18,7,44,35,0,,19,77,8,90,74,31
1,12:15,5v4,WSH,74,o,90,74,,opr,oc,,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,18,7,44,35,0,,19,77,8,90,74,31
1,12:06,5v4,WSH,8,o,74,19,,oc,opr,,,y,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,18,7,44,35,0,,19,77,8,90,74,31
1,12:03,5v4,WSH,90,o,77,,,orrc,,,y,y,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,18,7,44,35,0,,19,77,8,90,74,31
1,11:30,5v5,FLA,16,t,51,11,51,orrc,or,nc,y,y,3 on 2,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,36,33,51,35,,92,14,25,2,9,31
1,11:08,5v4,FLA,7,s,68,16,5,opr,oc,dc,,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,5,7,35,,83,43,2,27,31,0
1,9:23,5v5,WSH,77,o,14,77,19,oc,nc,dl,y,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,42,48,7,51,35,,19,14,77,4,9,31
1,9:05,5v5,WSH,9,o,77,,,orrl,,,y,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,42,48,7,44,35,,19,77,8,9,74,31
1,8:50,5v5,WSH,8,o,19,74,,oelc,oc,,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,6:04,4v4,FLA,18,t,36,33,,or,dl,,y,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,18,36,33,51,35,0,,92,8,74,88,31,0
1,4:17,5v5,FLA,7,w,16,,,nc,,,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,73,7,44,35,,19,14,25,4,74,31
1,2:24,5v5,FLA,68,w,21,,,oelc,,,y,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,21,68,5,51,35,,19,77,8,74,88,31
1,2:16,5v5,FLA,5,o,11,,,opr,,,,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,21,68,5,51,35,,19,77,8,74,88,31
1,2:04,5v5,FLA,51,w,68,16,11,opc,or,or,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,5,51,35,,92,14,90,2,27,31
1,0:01,5v5,WSH,74,s,88,74,8,oc,oc,opl,,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,21,73,18,7,44,35,,19,77,8,74,88,31
2,19:49,5v5,WSH,8,w,19,,,of,,,y,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,48,36,33,51,35,,19,77,8,74,88,31
2,19:28,5v5,WSH,19,w,8,19,,ol,dc,,y,,,,,,,1,35,20423,12/10/2015,FLA,WSH,,,,17,48,36,33,51,35,,19,77,8,74,88,31
2,18:50,5v5,FLA,7,o,16,,,of,,,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,7,44,35,,92,14,90,2,27,31
2,18:33,5v5,FLA,16,o,11,68,,oc,oelc,,y,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,7,44,35,,92,14,90,2,27,31
2,18:08,5v4,FLA,73,s,51,73,36,oc,opr,oc,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,36,51,35,,19,21,74,88,31,0
2,17:59,5v4,FLA,21,w,51,21,,oc,opl,,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,36,51,35,,19,21,74,88,31,0
2,17:49,5v4,FLA,51,o,21,51,73,opl,oc,opr,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,21,73,18,36,51,35,,19,21,74,88,31,0
2,16:32,5v4,FLA,11,w,16,11,,oc,or,,,y,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,11,16,68,5,7,35,,14,25,2,4,31,0
2,16:28,5v5,FLA,44,o,17,,,of,,,,,,,,,,1,31,20423,12/10/2015,FLA,WSH,,,,17,48,36,33,44,35,,19,77,8,9,27,31
