Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Penguins,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,11:52,5v4,WSH,77,w,19,90,,oelc,or,,y,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,7,11,4,12,29,0,,19,77,8,90,74,70
2,11:07,5v4,WSH,74,o,92,65,92,or,oelr,or,,,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,7,13,3,28,29,0,,92,14,8,65,74,70
2,10:40,5v4,WSH,14,w,74,,,dc,,,,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,87,9,3,28,29,0,,92,14,8,65,74,70
2,10:28,5v5,WSH,43,t,27,2,83,ol,oc,of,,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,87,72,9,8,12,29,,83,43,25,2,27,70
2,10:17,5v5,WSH,27,s,83,,,of,,,,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,87,72,9,8,12,29,,83,43,25,2,27,70
2,9:17,5v5,PIT,57,w,58,,,or,,,,,,,,,,0,70,20135,10/28/2015,WSH,PIT,,,,71,81,57,28,58,29,,83,43,90,2,27,70
2,8:54,5v4,WSH,8,s,74,90,8,oc,or,ol,,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,13,9,4,12,29,0,,19,77,8,90,74,70
2,8:20,5v4,WSH,90,w,19,74,90,or,or,oelc,y,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,7,13,4,12,29,0,,19,77,8,90,74,70
2,7:53,4v5,PIT,58,w,11,,,dc,,,,y,,,,,,0,70,20135,10/28/2015,WSH,PIT,,,,11,9,28,58,29,0,,92,77,8,65,74,70
2,7:29,5v4,WSH,92,w,74,8,74,oc,ol,oc,,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,87,14,28,58,29,0,,92,14,8,65,74,70
2,7:05,5v5,WSH,44,o,14,,,ol,,,,,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,71,87,57,28,58,29,,92,14,65,2,44,70
2,6:44,5v5,WSH,2,s,65,14,,or,or,,,,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,71,81,57,8,12,29,,92,14,65,2,44,70
2,6:25,5v5,WSH,21,w,65,,,oc,,,,,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,13,41,14,3,4,29,,18,21,65,4,27,70
2,6:07,5v5,PIT,13,w,41,13,,ol,ol,,,,,,,,,0,70,20135,10/28/2015,WSH,PIT,,,,13,41,14,3,4,29,,18,21,65,4,27,70
2,5:14,5v5,PIT,58,w,19,,,opl,,,,,,,,,,0,70,20135,10/28/2015,WSH,PIT,,,,87,19,72,28,58,29,,83,43,25,2,9,70
2,3:53,5v5,WSH,14,t,2,,,opr,,,y,,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,71,81,57,8,12,29,,19,14,90,2,44,70
2,2:48,5v5,PIT,58,s,72,,,ol,,,,,,,,,,0,70,20135,10/28/2015,WSH,PIT,,,,87,72,9,28,58,29,,19,77,8,2,27,70
2,0:23,5v5,WSH,83,b,2,74,,nr,nl,,,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,71,72,57,28,58,29,,83,43,25,2,74,70
2,0:06,4v4,PIT,8,w,71,,,oc,,,y,,,,,,,0,70,20135,10/28/2015,WSH,PIT,,,,13,71,8,12,29,0,,19,8,44,74,70,0
3,19:43,4v4,PIT,87,w,57,87,,oc,nc,,,y,,,,,,0,70,20135,10/28/2015,WSH,PIT,,,,87,57,3,58,29,0,,83,77,44,74,70,0
3,18:33,4v4,WSH,92,s,27,,,dc,,,,y,,y,,,,0,29,20135,10/28/2015,WSH,PIT,,,,13,19,3,4,29,0,,92,90,44,74,70,0
3,18:09,5v5,PIT,19,w,13,3,4,nc,dsl,dr,,y,,,19,y,y,1,70,20135,10/28/2015,WSH,PIT,,,,13,19,14,3,4,29,,83,43,25,4,44,70
3,17:52,5v5,WSH,92,a,77,92,,or,oelc,,,y,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,87,72,9,8,12,29,,92,77,8,2,27,70
3,16:27,5v5,WSH,25,t,18,9,4,orrl,nc,dr,y,,,,,,,0,29,20135,10/28/2015,WSH,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,16:11,5v5,PIT,81,w,71,81,57,orrc,ol,oc,y,y,,y,,,,0,70,20135,10/28/2015,WSH,PIT,,,,71,81,57,3,4,29,,18,65,90,2,27,70
3,15:02,5v5,PIT,9,w,58,,,nc,,,,,,,,,,-1,70,20135,10/28/2015,WSH,PIT,,,,87,72,9,4,58,29,,92,14,90,44,74,70
3,13:04,5v5,PIT,14,w,19,14,58,or,nr,dr,,y,,,,,,-1,70,20135,10/28/2015,WSH,PIT,,,,13,19,14,28,58,29,,19,14,90,2,27,70
3,12:43,5v5,WSH,74,w,44,90,19,oc,ol,oc,,y,,,19,,,-1,29,20135,10/28/2015,WSH,PIT,,,,87,72,9,28,58,29,,19,14,90,44,74,70
3,10:21,5v5,WSH,74,w,65,18,,or,or,,,,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,7,11,41,28,58,29,,18,21,65,44,74,70
3,9:43,5v4,WSH,74,w,19,,,or,,,,y,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,7,11,4,12,29,0,,19,77,8,90,74,70
3,9:33,5v4,WSH,8,s,74,19,,oc,or,,,,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,7,11,4,12,29,0,,19,77,8,90,74,70
3,9:01,5v4,WSH,90,w,92,74,14,or,opr,or,y,y,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,8:21,5v4,WSH,2,s,8,14,92,ol,oelc,oc,,,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,13,9,3,58,29,0,,92,14,8,65,2,70
3,5:53,5v5,PIT,8,w,14,,,oelc,,,,,,,,,,-1,70,20135,10/28/2015,WSH,PIT,,,,87,72,14,8,12,29,,92,8,65,2,27,70
3,5:33,5v5,WSH,8,o,92,,,or,,,,y,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,87,72,57,8,12,29,,92,77,8,44,74,70
3,4:47,5v5,WSH,25,b,77,,,ol,,,y,y,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,71,81,9,28,58,29,,83,77,25,4,9,70
3,3:32,5v5,WSH,2,o,90,19,27,or,nl,ol,,,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,11,87,72,8,12,29,,19,92,90,2,27,70
3,3:02,5v5,WSH,90,s,19,,,,nc,,,,,,,,,-1,29,20135,10/28/2015,WSH,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,2:49,5v5,PIT,81,w,58,71,28,or,dl,dl,,y,,,,,,-1,70,20135,10/28/2015,WSH,PIT,,,,71,81,57,28,58,29,,19,77,90,44,74,70
3,2:03,5v5,PIT,77,s,9,8,,oc,ol,,,,,,,,,-1,70,20135,10/28/2015,WSH,PIT,,,,13,19,9,3,4,29,,19,8,65,2,9,70
3,1:17,5v5,PIT,14,o,87,8,14,ol,opl,ol,y,,,,,,,-2,70,20135,10/28/2015,WSH,PIT,,,,87,72,14,8,12,29,,19,77,90,2,74,70
3,1:08,5v5,WSH,65,w,90,70,74,dsl,dc,dc,,y,,,,,,-2,29,20135,10/28/2015,WSH,PIT,,,,13,19,9,12,58,29,,19,77,90,2,74,70
3,0:56,6v5,WSH,74,w,19,,,ol,,,,,,,,,,-2,29,20135,10/28/2015,WSH,PIT,,,,13,19,9,12,58,29,,19,14,77,8,90,74
3,0:22,6v5,WSH,74,s,92,77,83,or,oc,of,,,,,,,,-2,29,20135,10/28/2015,WSH,PIT,,,,13,19,9,28,58,29,,19,83,14,77,8,74
1,18:09,5v5,TOR,15,W,24,,,opc,ol,,y,y,,,,,,0,29,20157,10/31/2015,TOR,PIT,45,29,,13,19,14,3,4,29,,23,24,15,46,52,45
1,17:20,5v5,PIT,28,S,7,61,,opc,or,,,,,,,,,0,45,20157,10/31/2015,TOR,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,15:59,5v5,PIT,72,W,87,9,,oc,opl,,y,,,,,,,0,45,20157,10/31/2015,TOR,PIT,,,,87,72,9,3,4,29,,26,42,19,2,44,45
1,15:22,4v4,PIT,28,S,87,58,,oelpr,oc,,,,,,,,,0,45,20157,10/31/2015,TOR,PIT,,,,87,14,28,58,29,0,,42,19,3,44,45,0
1,14:11,4v4,PIT,13,T,57,12,,or,nr,,y,,,,,,,0,45,20157,10/31/2015,TOR,PIT,,,,13,57,8,12,29,0,,23,24,3,44,45,0
1,12:29,5v5,TOR,21,W,44,51,,dsr,dl,,y,,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,8,12,29,,43,47,21,3,51,45
1,12:22,5v5,TOR,47,T,3,21,,oc,opr,,y,,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,8,12,29,,43,47,21,3,51,45
1,12:15,5v5,TOR,3,W,24,,,ofp,,,,y,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,13,19,14,3,4,29,,23,24,15,3,51,45
1,11:56,5v5,TOR,51,W,23,,,opl,,,,,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,13,19,14,3,4,29,,23,24,15,3,51,45
1,11:10,5v5,PIT,7,W,61,16,,dr,nr,,y,y,,,,,,0,45,20157,10/31/2015,TOR,PIT,,,,7,16,61,8,12,29,,56,40,25,46,52,45
1,9:52,5v5,TOR,47,T,21,43,,oc,of,,y,y,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,43,47,21,3,51,45
1,9:32,5v4,TOR,19,W,3,,,nc,,,,,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,13,9,4,12,29,0,,43,15,19,21,3,45
1,9:02,4v5,PIT,7,B,12,,,nc,,,y,y,,,,,,0,45,20157,10/31/2015,TOR,PIT,,,,7,16,28,58,29,0,,43,15,19,21,3,45
1,7:48,5v4,TOR,43,W,21,3,,ol,nc,,,y,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,87,14,3,8,29,0,,43,47,21,2,3,45
1,6:50,5v4,PIT,13,W,57,13,28,oc,oc,ol,,,,,,,,0,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,57,28,29,,42,40,2,46,45,0
1,6:39,4v5,TOR,40,T,42,,,orrr,,,y,y,,,,,,0,29,20157,10/31/2015,TOR,PIT,,,,13,19,14,57,28,29,,42,40,2,46,45,0
1,6:27,5v4,PIT,57,W,19,57,,oc,or,,y,y,,,14,y,y,0,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,57,28,29,,47,40,2,46,45,0
1,3:23,5v4,PIT,72,S,71,87,,nc,oc,,,y,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,71,81,87,72,58,29,,23,47,2,46,45,0
1,2:34,5v4,PIT,57,W,19,57,28,or,or,nl,,,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,57,28,29,,23,26,2,44,45,0
1,1:01,5v4,PIT,72,W,81,87,71,ol,orrr,or,y,y,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,71,81,87,72,58,29,,47,40,3,44,45,0
1,0:25,5v4,PIT,57,W,13,19,,oc,nc,,,y,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,57,28,29,,23,26,2,46,45,0
1,0:06,5v4,PIT,57,B,28,,,dc,,,,y,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,57,28,29,,24,56,2,46,45,0
2,19:23,5v4,PIT,71,O,58,71,87,oc,opc,orrr,,y,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,71,81,87,72,58,29,,56,40,2,46,45,0
2,18:44,5v5,TOR,44,W,25,,,or,,,,,,,,,,-1,29,20157,10/31/2015,TOR,PIT,,,,13,81,14,28,58,29,,26,42,25,2,44,45
2,18:21,5v5,PIT,14,W,13,19,58,orrl,ol,dr,y,y,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,8,12,29,,26,42,19,2,44,45
2,18:05,5v5,PIT,8,W,19,,,dc,,,,,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,7,19,14,8,12,29,,43,19,21,3,44,45
2,17:58,5v5,PIT,8,B,16,7,,ol,of,,y,y,,,,,,-1,45,20157,10/31/2015,TOR,PIT,,,,7,16,61,8,12,29,,43,47,21,46,52,45
2,16:52,5v4,TOR,21,W,43,,,or,,,y,y,,,,,,-1,29,20157,10/31/2015,TOR,PIT,,,,7,13,4,12,29,0,,43,15,19,21,3,45
2,16:42,5v4,TOR,3,S,19,15,,opl,ol,,,,,,,,,-2,29,20157,10/31/2015,TOR,PIT,,,,13,16,28,58,29,0,,43,15,19,21,3,45
2,15:26,5v5,PIT,9,B,87,,,dsl,,,y,y,,,,,,-2,45,20157,10/31/2015,TOR,PIT,,,,87,72,9,4,58,29,,24,26,42,2,44,45
2,13:54,5v5,PIT,58,W,71,28,,opr,ol,,,,,,,,,-2,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,43,47,21,46,52,45
2,13:42,5v5,PIT,81,W,57,71,58,oc,nr,dr,y,y,,,,,,-2,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,43,47,21,46,52,45
2,12:55,5v5,PIT,3,W,7,51,,nc,nc,,,,,,,,,-2,45,20157,10/31/2015,TOR,PIT,,,,7,72,61,3,4,29,,23,24,15,3,51,45
2,12:46,5v5,TOR,23,W,15,23,,dr,dc,,,,,,,,,-2,29,20157,10/31/2015,TOR,PIT,,,,87,72,9,3,28,29,,23,42,15,44,51,45
2,11:10,5v5,TOR,51,O,21,47,43,opl,ol,ol,,,,,,,,-2,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,43,47,21,3,51,45
2,11:04,5v5,TOR,21,T,51,43,,,opl,,y,y,,,,,,-2,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,43,47,21,3,51,45
2,10:43,5v5,TOR,51,W,46,21,,opl,oc,,,y,,,,,,-2,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,43,47,21,46,51,45
2,9:31,5v5,PIT,7,W,16,4,,dc,dr,,y,y,2 on 1,y,,,,-2,45,20157,10/31/2015,TOR,PIT,,,,7,16,61,3,4,29,,56,40,25,46,52,45
2,8:14,5v5,PIT,13,W,14,8,,orrc,dc,,y,,,,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,8,12,29,,43,47,21,3,44,45
2,6:32,5v5,TOR,19,W,42,,,or,,,,,,,,,,-3,29,20157,10/31/2015,TOR,PIT,,,,7,16,61,3,4,29,,23,42,19,3,51,45
2,4:18,5v5,TOR,42,W,19,46,3,oc,nc,nl,,y,,,,,,-3,29,20157,10/31/2015,TOR,PIT,,,,13,19,14,8,12,29,,23,42,19,46,52,45
2,4:02,5v5,TOR,46,S,52,42,23,ol,oelpc,or,,y,,,,,,-3,29,20157,10/31/2015,TOR,PIT,,,,7,16,61,3,4,29,,23,42,19,46,52,45
2,3:03,5v5,TOR,2,S,47,,,opr,,,,y,,,,,,-3,29,20157,10/31/2015,TOR,PIT,,,,87,72,9,28,58,29,,43,47,21,2,44,45
2,2:56,5v5,TOR,2,S,21,47,43,opc,oc,or,,,,,,,,-3,29,20157,10/31/2015,TOR,PIT,,,,87,72,9,28,58,29,,43,47,21,2,44,45
2,2:21,5v4,TOR,43,W,3,15,43,oc,opc,of,,y,,,,,,-3,29,20157,10/31/2015,TOR,PIT,,,,7,16,4,12,29,0,,43,15,19,21,3,45
2,0:25,5v5,PIT,14,W,87,8,,nc,dc,,,y,,,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,71,87,14,3,8,29,,42,47,15,19,3,45
2,0:05,5v5,PIT,57,W,72,8,87,nc,dc,nf,y,y,,,57,y,,-3,45,20157,10/31/2015,TOR,PIT,,,,87,72,57,3,8,29,,26,56,40,2,44,45
3,19:37,5v5,TOR,3,O,19,23,3,orrl,nl,dl,,,,,,,,-3,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,23,43,19,3,51,45
3,19:17,5v5,PIT,81,W,71,97,71,or,or,oc,y,,,,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,8,12,29,,23,43,19,3,51,45
3,17:51,5v5,PIT,13,B,19,4,,nr,dr,,,y,,,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,3,4,29,,24,26,15,46,52,45
3,17:41,5v5,PIT,3,W,13,4,13,opr,or,oelpr,,y,,,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,3,4,29,,24,26,15,46,52,45
3,16:25,5v5,PIT,81,W,71,58,,or,dc,,,y,,,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,16:17,5v5,PIT,12,O,71,58,71,opr,or,opr,,,,,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,12,58,29,,23,43,19,2,44,45
3,15:29,5v5,PIT,72,W,8,,,nsc,,,y,y,,y,,,,-3,45,20157,10/31/2015,TOR,PIT,,,,87,72,9,4,8,29,,42,47,21,3,51,45
3,14:32,5v5,PIT,58,S,28,58,13,opl,ol,or,,y,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,13,19,14,28,58,29,,24,26,15,46,52,45
3,12:32,5v5,TOR,47,W,21,,,nc,,,y,y,,,,,,-4,29,20157,10/31/2015,TOR,PIT,,,,87,72,9,28,58,29,,42,47,21,2,3,45
3,11:37,5v5,PIT,61,W,16,,,oc,,,,y,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,7,16,61,8,12,29,,56,40,25,3,51,45
3,11:33,5v5,PIT,57,W,71,,,of,,,,y,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,23,43,19,2,44,45
3,10:55,5v5,TOR,23,W,19,,,dc,,,,y,,,,,,-4,29,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,23,43,19,3,51,45
3,10:07,5v5,TOR,15,S,46,24,52,oc,nl,dl,,,,,,,,-4,29,20157,10/31/2015,TOR,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,9:54,5v5,TOR,44,W,42,,,oc,,,,,,,,,,-4,29,20157,10/31/2015,TOR,PIT,,,,7,16,61,8,12,29,,42,47,21,2,44,45
3,7:51,5v5,PIT,58,S,71,58,28,oprrl,nl,dc,,,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,12,58,29,,24,26,15,2,44,45
3,7:40,5v5,PIT,12,O,71,58,57,oc,opr,opr,,y,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,12,58,29,,24,26,15,2,44,45
3,7:33,5v5,PIT,16,W,8,7,,opl,of,,,,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,7,16,61,8,12,29,,56,40,25,46,52,45
3,6:29,5v5,TOR,47,W,42,,,ol,,,y,,,,,,,-4,29,20157,10/31/2015,TOR,PIT,,,,87,72,9,3,4,29,,42,47,21,2,44,45
3,5:20,5v5,PIT,81,W,71,58,,oc,dc,,y,,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,71,81,57,28,58,29,,23,43,19,3,51,45
3,3:52,5v4,TOR,24,O,51,47,43,orrc,ol,nl,y,y,,,,,,-4,29,20157,10/31/2015,TOR,PIT,,,,13,9,28,58,29,0,,23,24,43,47,51,45
3,1:53,5v4,PIT,3,S,28,14,57,oc,opr,oelc,,y,,,,,,-4,45,20157,10/31/2015,TOR,PIT,,,,13,14,57,3,28,29,,56,40,2,44,45,0
3,0:49,5v5,TOR,43,W,51,3,51,dsl,dr,nc,y,y,,,,,,-4,29,20157,10/31/2015,TOR,PIT,,,,7,16,61,8,12,29,,26,43,25,3,51,45
1,18:32,5v5,FLA,73,o,27,6,21,ol,dr,dl,,,,,,,,0,1,20083,10/20/2015,FLA,PIT,29,1,,13,17,61,3,4,29,,27,73,18,5,51,1
1,16:25,5v5,FLA,68,w,11,16,,ol,orrc,,y,,3 on 2,,,,,0,1,20083,10/20/2015,FLA,PIT,37,35,,81,87,14,28,58,29,,11,16,68,33,44,1
1,16:12,5v5,PIT,17,w,61,,,nl,,,,,,,,,,0,29,20083,10/20/2015,FLA,PIT,,,,13,17,61,3,4,29,,21,63,36,5,51,1
1,15:56,5v5,PIT,3,o,13,,,oelpc,,,,,,,,,,0,29,20083,10/20/2015,FLA,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,14:43,5v5,FLA,17,o,86,,,ol,,,,,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,81,87,57,8,12,29,,17,42,86,33,44,1
1,14:40,5v5,FLA,44,o,42,,,opr,,,,,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,81,87,57,8,12,29,,17,42,86,33,44,1
1,14:01,5v5,FLA,11,w,16,68,44,oc,nc,dl,y,,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,81,87,14,28,58,29,,11,16,68,5,51,1
1,15:38,5v5,FLA,68,o,51,68,,ol,opc,,,,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,12:47,5v5,FLA,51,w,36,,,oelpr,,,,y,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,7,11,24,3,4,29,,21,63,36,5,51,1
1,12:41,5v5,FLA,5,w,51,,,opl,,,,,,,,,,0,1,20083,10/20/2015,FLA,PIT,,,,7,11,24,3,4,29,,21,63,36,5,51,1
1,10:23,5v5,PIT,87,w,81,87,,nr,dc,,y,y,,,,,,0,29,20083,10/20/2015,FLA,PIT,,,,81,87,14,3,4,29,,21,63,36,33,44,1
1,9:47,5v4,PIT,87,w,71,58,87,ol,oc,ofp,y,,,,,,,0,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,14,58,29,,17,18,33,44,1,0
1,9:00,5v4,PIT,87,w,71,58,87,orrl,oc,opr,y,y,,y,,,,0,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,14,58,29,,63,36,33,44,1,0
1,6:52,5v5,FLA,33,o,18,73,18,opc,oc,nl,,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,71,81,57,28,58,29,,27,73,18,33,44,1
1,6:29,5v5,PIT,58,s,28,71,,oc,opl,,,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,72,57,28,58,29,,27,73,18,33,44,1
1,4:22,5v4,PIT,71,s,58,71,,oc,opl,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,13,71,72,57,58,29,,16,18,6,7,1,0
1,3:54,5v4,PIT,81,o,71,87,58,orrr,oelr,oc,y,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,14,58,29,,63,36,7,44,1,0
1,3:44,5v4,PIT,87,w,71,,,oc,,,,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,14,58,29,,63,36,7,44,1,0
1,3:35,5v4,PIT,71,w,58,,,opc,,,,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,14,58,29,,63,36,7,44,1,0
1,3:26,5v4,PIT,58,o,71,14,87,oc,opr,or,,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,14,58,29,,63,36,7,44,1,0
1,2:58,5v4,PIT,71,s,87,71,,opr,oc,,,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,81,87,14,58,29,,63,36,7,33,44,1
1,1:40,5v5,FLA,73,s,6,73,,nc,dc,,,,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,13,17,61,3,4,29,,27,73,18,6,33,1
1,0:23,5v5,PIT,58,w,71,,,of,,,,,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,72,57,28,58,29,,21,63,36,6,33,1
1,0:17,5v5,PIT,57,o,71,,,or,,,y,y,,,,,,1,29,20083,10/20/2015,FLA,PIT,,,,71,72,57,28,58,29,,21,63,36,6,33,1
2,19:39,5v5,FLA,11,w,16,,,ol,,,y,y,,,,,,1,1,20083,10/20/2015,FLA,PIT,,,,81,87,14,8,12,29,,11,16,68,33,44,1
