Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Sabres,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,0:48,5v5,N.J,8,w,13,14,20,orrl,orrc,nl,y,y,,y,,,,0,35,107,10/24/2015,BUF,N.J,,,,15,63,90,3,29,35,,14,20,13,8,44,35
2,0:18,5v5,BUF,26,w,15,55,,ol,dr,,y,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,15,12,26,4,55,35,,16,11,22,2,28,35
3,19:12,5v5,BUF,29,o,9,,,opr,,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,18:50,5v5,BUF,63,w,15,3,,nr,dc,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,15,63,22,3,29,35,,9,19,21,5,6,35
3,18:18,5v5,N.J,22,w,19,,,ol,,,,y,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,15,63,26,29,46,35,,9,19,22,8,44,35
3,16:16,5v5,N.J,13,w,20,14,,or,or,,,y,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,23,90,44,3,29,35,,14,20,13,5,6,35
3,15:38,5v5,N.J,21,w,19,,,nl,,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,17,44,88,25,46,35,,9,19,21,8,44,35
3,15:30,5v5,N.J,8,w,16,,,of,,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,15,63,22,3,29,35,,16,18,22,8,44,35
3,14:53,5v5,N.J,2,o,22,28,,opl,or,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,15,63,22,3,29,35,,16,22,13,2,28,35
3,14:13,5v5,N.J,44,w,8,13,,opr,ol,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,28,12,26,4,55,35,,14,20,13,8,44,35
3,13:06,5v5,BUF,46,w,90,,,opr,,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,12:52,5v5,BUF,25,s,90,,,oell,,,,y,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,23,90,9,25,46,35,,9,19,21,5,44,35
3,12:45,5v5,BUF,63,w,15,,,of,,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,23,90,9,25,46,35,,9,19,21,5,44,35
3,11:51,5v5,N.J,25,w,11,5,,nc,dr,,,,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,28,12,26,4,55,35,,25,51,11,2,28,35
3,11:13,5v5,BUF,12,w,28,,,oelr,,,,y,,,,,,-1,35,107,10/24/2015,BUF,N.J,,,,28,12,26,25,46,35,,25,51,20,2,28,35
3,10:20,5v4,BUF,88,o,9,,,oell,,,y,y,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,15,12,9,88,55,35,,16,20,5,6,35,0
3,9:56,5v4,BUF,88,o,15,,,oelc,,,,,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,15,12,9,88,55,35,,19,11,2,8,35,0
3,9:02,5v5,N.J,28,w,20,,,dsr,,,y,,1 on 0,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,15,63,90,26,46,35,,14,20,5,6,28,35
3,8:39,5v5,N.J,20,w,14,8,,oc,dr,,,y,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,28,12,22,3,29,35,,14,20,13,2,8,35
3,8:34,5v5,N.J,20,w,14,,,of,,,,,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,28,12,22,4,55,35,,14,20,13,8,44,35
3,7:52,5v5,N.J,22,w,18,,,nc,,,,,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,17,12,22,29,55,35,,16,18,22,2,28,35
3,7:16,5v5,N.J,13,w,14,,,of,,,,y,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,15,63,26,25,46,35,,14,20,13,5,6,35
3,5:48,5v5,BUF,12,w,90,,,dl,,,,y,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,28,90,12,29,55,35,,9,19,21,2,28,35
3,4:59,5v5,N.J,13,w,20,,,ol,,,,,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,17,22,88,3,29,35,,14,20,13,5,6,35
3,4:54,5v5,N.J,2,w,22,16,,opc,of,,,,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,17,23,22,25,46,35,,16,18,22,2,28,35
3,3:05,5v5,N.J,13,w,44,,,dsl,,,y,y,1 on 0,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,28,90,12,4,55,35,,14,20,13,2,8,35
3,2:32,5v5,BUF,88,w,44,,,oc,,,,y,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,22,44,88,3,29,35,,16,18,22,2,28,35
3,1:37,4v6,N.J,20,w,16,,,nc,,,,,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,1:00,6v4,BUF,22,w,55,22,28,oc,opl,oelc,,,,,,,,-2,35,107,10/24/2015,BUF,N.J,,,,15,28,63,12,22,55,,14,19,2,8,35,0
3,0:50,6v4,BUF,12,t,63,55,22,or,ol,oc,,y,,,12,y,,-2,35,107,10/24/2015,BUF,N.J,,,,15,28,63,12,22,55,,14,19,2,8,35,0
3,0:44,6v4,BUF,15,w,90,,,of,,,,y,,y,,,,-2,35,107,10/24/2015,BUF,N.J,,,,15,63,90,12,26,46,,14,19,5,6,35,0
1,19:48,5v5,T.B,90,t,13,,,or,,,y,y,,,,,,0,35,20185,11/5/2015,BUF,T.B,35,88,,15,22,82,29,46,35,,13,90,24,6,77,88
1,19:05,5v5,BUF,44,b,90,,,or,,,y,y,,,,,,0,88,20185,11/5/2015,BUF,T.B,31,30,,63,90,44,4,55,35,,51,91,18,6,89,88
1,18:47,5v5,T.B,5,s,51,5,,opr,or,,,,,,,,,0,35,20185,11/5/2015,BUF,T.B,,,,63,90,44,4,55,35,,51,91,18,5,89,88
1,18:23,5v5,BUF,63,w,6,28,,ol,or,,y,,,,,,,0,88,20185,11/5/2015,BUF,T.B,,,,28,63,26,3,6,35,,51,91,18,5,89,88
1,18:12,5v5,BUF,6,w,3,23,,or,opr,,,,,,,,,0,88,20185,11/5/2015,BUF,T.B,,,,28,12,26,3,6,35,,51,91,18,5,89,88
1,16:14,5v5,BUF,15,w,55,4,,dl,dr,,,y,,,,,,0,88,20185,11/5/2015,BUF,T.B,,,,15,22,82,4,55,35,,9,17,86,6,77,88
1,14:06,5v5,T.B,91,o,51,18,,orrr,ol,,y,y,,y,,,,0,35,20185,11/5/2015,BUF,T.B,,,,63,90,44,4,55,35,,51,91,18,55,62,88
1,13:36,5v5,T.B,86,t,9,17,,or,oelr,,,y,,,,,,-1,35,20185,11/5/2015,BUF,T.B,,,,63,90,44,29,46,35,,9,17,86,6,77,88
1,13:09,5v5,T.B,77,w,9,86,,opl,ol,,,,,,,,,-1,35,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,12:08,5v4,BUF,46,w,90,,,ofp,,,,,,,,,,-1,88,20185,11/5/2015,BUF,T.B,,,,17,23,88,3,6,35,,11,22,23,5,89,88
1,11:48,5v4,BUF,90,o,46,63,46,oc,ol,or,y,y,,,26,y,,-1,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,26,46,35,,13,24,55,62,88,0
1,11:10,5v4,BUF,15,o,12,55,22,oc,ol,oelc,,,,,,,,-1,88,20185,11/5/2015,BUF,T.B,,,,15,12,22,88,55,35,,51,18,5,77,88,0
1,11:06,5v4,BUF,55,o,22,,,oelr,,,y,,,,,,,-1,88,20185,11/5/2015,BUF,T.B,,,,15,12,22,88,55,35,,51,18,5,77,88,0
1,9:17,5v5,BUF,28,w,44,28,,or,or,,y,,,,,,,-1,88,20185,11/5/2015,BUF,T.B,,,,28,44,82,3,6,35,,51,91,18,5,89,88
1,8:49,5v5,T.B,86,t,55,17,9,ol,oelpl,oelr,y,y,,,,,,-1,35,20185,11/5/2015,BUF,T.B,,,,23,63,90,4,55,35,,9,17,86,55,62,88
1,8:26,5v5,T.B,9,w,17,9,86,or,oc,dl,y,y,,y,,,,-1,35,20185,11/5/2015,BUF,T.B,,,,17,63,88,3,6,35,,9,17,86,5,89,88
1,7:48,5v5,BUF,15,b,22,,,oelc,,,y,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,15,22,82,29,46,35,,13,90,24,5,89,88
1,7:18,5v5,T.B,51,w,18,51,77,ol,nl,dl,,,,,,,,-2,35,20185,11/5/2015,BUF,T.B,,,,28,12,26,4,55,35,,51,91,18,62,77,88
1,7:01,5v5,T.B,62,o,51,,,opr,,,,,,,,,,-2,35,20185,11/5/2015,BUF,T.B,,,,28,12,26,4,55,35,,51,91,18,62,77,88
1,6:52,5v5,T.B,91,w,62,,,oc,,,y,,,,,,,-2,35,20185,11/5/2015,BUF,T.B,,,,28,12,26,4,55,35,,51,91,18,62,77,88
1,6:20,5v5,T.B,5,o,22,,,oelc,,,,,,,,,,-2,35,20185,11/5/2015,BUF,T.B,,,,28,12,44,6,55,35,,11,22,23,5,89,88
1,3:28,5v5,T.B,11,w,22,,,ol,,,,y,,,,,,-2,35,20185,11/5/2015,BUF,T.B,,,,15,22,82,3,6,35,,11,22,23,5,89,88
1,3:09,5v5,BUF,17,w,3,6,,dr,dl,,y,y,1 on 0,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,17,44,88,3,6,35,,11,22,23,5,89,88
1,1:43,5v5,T.B,90,b,86,,,ol,,,y,y,,,86,y,y,-2,35,20185,11/5/2015,BUF,T.B,,,,28,12,26,4,55,35,,9,90,86,6,77,88
2,19:39,5v5,T.B,55,w,13,,,ofp,,,,,,,,,,-3,31,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,18:59,5v5,BUF,15,b,22,46,,ol,dc,,,y,,,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,15,22,82,4,55,31,,90,91,24,55,62,88
2,18:51,5v5,BUF,15,t,55,4,22,or,ol,opl,y,,,,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,15,22,82,4,55,31,,90,91,24,55,62,88
2,18:29,5v5,BUF,4,s,23,90,,opl,ol,,,y,,,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,4,55,31,,90,91,24,55,62,88
2,18:17,5v5,BUF,90,s,63,55,4,oc,nr,nl,,y,,,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,4,55,31,,91,24,18,55,62,88
2,17:58,5v5,BUF,6,w,3,26,28,or,opr,ol,,y,,,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,28,12,26,3,6,31,,9,17,86,6,77,88
2,16:59,5v5,BUF,29,w,46,44,,or,opr,,,,,,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,16:38,5v5,T.B,5,w,51,91,89,opr,oc,nl,,y,,,,,,-3,31,20185,11/5/2015,BUF,T.B,,,,23,63,90,29,46,31,,51,91,18,5,89,88
2,16:33,5v5,T.B,18,w,5,18,,ol,opl,,,,,,,,,-3,31,20185,11/5/2015,BUF,T.B,,,,23,63,90,4,55,31,,51,91,18,5,89,88
2,16:06,5v5,BUF,23,w,90,23,63,or,ol,nc,y,y,,,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,6,55,31,,11,51,18,5,89,88
2,15:40,5v5,BUF,15,w,6,63,,dl,dr,,y,y,,y,,,,-3,88,20185,11/5/2015,BUF,T.B,,,,15,22,82,3,6,31,,11,22,23,55,62,88
2,14:52,5v5,T.B,5,w,13,,,ofp,,,,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,14:21,5v4,T.B,86,w,6,91,18,oc,opr,or,y,y,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,17,90,4,55,31,0,,9,91,86,18,6,88
2,13:41,4v5,BUF,15,t,12,,,oelc,,,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,15,12,29,46,31,0,,9,91,24,86,6,88
2,12:58,5v4,T.B,51,w,5,51,77,ol,nc,nc,y,y,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,17,90,29,46,31,0,,51,90,24,5,77,88
2,11:09,5v5,T.B,55,w,5,17,,or,opr,,,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,8:25,5v5,BUF,6,o,88,,,opl,,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,17,44,88,3,6,31,,11,22,23,62,77,88
2,7:15,5v5,BUF,28,w,4,,,nc,,,,Y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,28,12,26,4,55,31,,9,17,86,6,89,88
2,6:17,5v5,BUF,29,o,23,90,23,opl,nl,dl,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,29,46,31,,51,91,18,5,55,88
2,6:04,5v5,BUF,90,o,23,,,ol,,,y,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,29,46,31,,51,91,18,5,55,88
2,5:53,5v5,BUF,90,s,23,,,opl,,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,29,46,31,,51,91,18,5,55,88
2,5:44,5v5,T.B,91,s,18,,,dl,,,y,y,,,18,,,-2,31,20185,11/5/2015,BUF,T.B,,,,23,63,90,29,46,31,,51,91,18,62,77,88
2,4:43,5v5,BUF,3,w,15,22,,ol,ol,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,4:06,5v5,T.B,90,w,89,24,13,nc,dl,dl,y,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,28,22,88,4,55,31,,13,90,24,6,89,88
2,3:44,5v5,T.B,89,o,13,,,oelpr,,,,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,3:13,5v5,BUF,26,w,3,6,,dr,dl,,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,90,12,26,3,6,31,,9,90,24,6,89,88
2,3:06,5v5,BUF,26,t,6,12,,ol,opl,,y,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,90,12,26,3,6,31,,9,90,24,6,89,88
2,2:59,5v5,BUF,6,w,90,,,oc,,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,90,12,26,3,6,31,,9,90,24,6,89,88
2,1:42,5v5,BUF,29,w,15,82,,or,or,,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,15,22,82,29,46,31,,51,91,18,62,77,88
2,1:27,5v4,BUF,90,s,46,63,46,or,oc,or,y,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,26,46,31,,13,24,5,77,88,0
2,1:21,5v4,BUF,90,w,63,90,,oc,ofp,,y,y,,,23,y,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,26,46,31,,9,18,5,77,88,0
2,0:57,5v4,BUF,46,o,90,,,opr,,,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,26,46,31,,9,18,6,55,88,0
2,0:52,5v4,BUF,63,w,90,,,orrr,,,y,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,26,46,31,,9,18,6,55,88,0
2,0:21,5v4,BUF,55,o,63,55,22,or,oc,oelpl,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,63,12,22,88,55,31,,9,18,6,55,88,0
3,17:53,5v5,BUF,44,w,82,,,or,,,y,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,17,44,82,3,6,31,,13,90,24,6,89,88
3,17:44,5v5,BUF,4,w,17,,,opr,,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,17,44,82,3,6,31,,13,90,24,6,89,88
3,17:07,5v5,BUF,63,w,17,,,or,,,y,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,17,63,44,29,46,31,,11,90,22,6,89,88
3,15:55,5v5,T.B,77,o,86,17,,oelpl,or,,,y,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,28,12,26,4,55,31,,9,17,86,62,77,88
3,15:48,5v5,T.B,9,t,77,,,ol,,,y,y,,,9,y,,-2,31,20185,11/5/2015,BUF,T.B,,,,28,12,26,4,55,31,,9,17,86,62,77,88
3,14:43,5v5,T.B,18,s,91,,,or,,,,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,15,22,88,29,46,31,,51,91,18,5,55,88
3,14:37,5v5,T.B,18,w,55,51,,ol,opl,,,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,15,22,88,29,46,31,,51,91,18,5,55,88
3,14:13,5v5,T.B,13,w,90,,,oc,,,,y,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,23,63,90,4,55,31,,13,90,24,62,77,88
3,12:44,5v5,T.B,17,b,9,,,dr,,,,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,11:37,5v5,BUF,6,w,22,,,opl,,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,15,22,88,3,6,31,,11,22,23,6,89,88
3,10:39,5v5,BUF,4,s,55,90,63,or,oelpr,oelr,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,23,63,90,4,55,31,,51,91,18,62,77,88
3,9:48,5v5,BUF,82,w,46,,,oelr,,,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,17,44,82,29,46,31,,13,90,24,5,55,88
3,9:41,5v5,BUF,46,s,29,44,,ol,oelpl,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,17,44,82,29,46,31,,13,90,24,5,55,88
3,4:46,5v5,T.B,5,w,17,,,opr,,,,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,23,28,63,3,6,31,,9,17,86,5,89,88
3,4:32,5v5,T.B,86,w,5,,,nl,,,y,,,,,,,-2,31,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,3:17,4v5,BUF,15,w,17,29,,ol,ol,,,y,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,15,17,29,46,31,0,,17,51,24,86,77,88
3,1:12,6v5,BUF,90,o,63,90,,ol,oc,,y,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,0:41,6v5,BUF,55,w,63,,,opr,,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,15,63,90,12,88,55,,13,17,18,62,77,88
3,0:33,6v5,BUF,15,w,55,,,oc,,,,,,,,,,-2,88,20185,11/5/2015,BUF,T.B,,,,15,63,90,12,88,55,,13,17,18,62,77,88
1,18:12,5v4,S.J,44,S,8,88,,or,opr,,,y,,y,,,,0,31,20248,11/14/2015,BUF,S.J,31,31,,90,12,25,46,31,0,,8,12,19,44,88,31
1,16:38,5v5,S.J,7,W,83,18,,oelc,oelc,,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,35,32,,15,63,88,4,55,31,,50,18,83,7,88,31
1,16:30,5v5,S.J,83,W,7,,,ol,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,4,55,31,,50,18,83,7,88,31
1,16:13,5v5,S.J,8,w,50,,,or,,,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,4,55,31,,8,50,68,44,61,31
1,16:08,5v5,S.J,61,w,8,,,of,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,15,63,88,4,55,31,,8,50,68,44,61,31
1,15:49,5v5,BUF,26,b,12,26,,ol,ol,,y,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,90,12,26,3,29,31,,8,19,68,44,61,31
1,15:11,5v5,BUF,17,w,44,55,,nl,dl,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,17,44,82,4,55,31,,48,57,27,4,41,31
1,13:58,5v5,BUF,46,S,23,,,orrl,,,,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,25,46,31,,12,42,82,7,88,31
1,12:00,5v5,S.J,4,w,48,,,oelpr,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,3,29,31,,48,57,27,4,41,31
1,11:49,5v5,S.J,4,w,57,,,opr,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,23,28,22,3,29,31,,48,57,27,4,41,31
1,11:00,5v3,BUF,63,w,12,15,63,orrl,ol,or,y,y,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,10:54,5v3,BUF,90,w,63,,,oelr,,,y,y,,,90,,,-1,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,10:00,5v3,BUF,15,w,23,,,ol,,,,,,,,,,-1,31,20248,11/14/2015,BUF,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
