NameCode,Name,Pos,home,G,A1,A2,P,iHSC,iSC,iCF,C+/-,F+/-,G+/-,CF,FF,ZSO,ZSD,AB,FO_W,FO_L,HIT,HIT-,PN,PN-,TOI,CF60,CA60,CP60,FF60,FA60,FP60,SF60,SA60,BK,AB,MS,SH,SF,SA,GF,GA,FF,FA,CF,CA,SCF,SCA,GameID
merrijo92,Jon.Merrill,D,0,0,0,0,0,0,0,0,-7,-4,0,4,4,1,1,0,0,0,0,4,0,0,14,17.2,47.2,64.4,17.2,34.3,51.5,12.9,21.5,0,0,0,0,3,5,0,0,4,8,4,11,3,3,20238
severda94,Damon.Severson,D,0,0,0,0,0,0,0,0,-8,-3,0,5,4,0,2,0,0,0,6,0,0,0,13.6,22,57.3,79.4,17.6,30.9,48.5,17.6,17.6,0,0,0,0,4,4,1,1,4,7,5,13,3,5,20238
moorejo90,John.Moore,D,0,0,1,0,1,0,0,1,-9,-3,0,7,6,0,3,1,0,0,3,1,1,0,14.5,29,66.3,95.3,24.9,37.3,62.1,24.9,29,0,1,0,1,6,7,1,1,6,9,7,16,6,5,20238
greenan82,Andrew.Greene,D,0,0,0,0,0,0,0,1,-9,-4,1,15,11,1,7,3,0,0,1,1,0,0,19,47.3,75.7,123,34.7,47.3,82,31.5,37.8,0,3,1,0,10,12,1,0,11,15,15,24,9,10,20238
stemple83,Lee.Stempniak,R,0,0,0,0,0,0,1,2,-10,-4,1,7,6,0,3,1,0,0,6,2,0,0,16.1,26,63.3,89.3,22.3,37.2,59.5,18.6,29.8,0,1,0,2,5,8,1,0,6,10,7,17,4,5,20238
oneilbr88,Brian.O'Neill,R,0,0,0,0,0,0,0,0,-12,-10,0,3,2,0,0,0,0,0,3,0,0,0,8.8,20.5,102.6,123.1,13.7,82.1,95.7,13.7,54.7,0,0,0,0,2,8,0,0,2,12,3,15,2,8,20238
farnhbo89,Bobby.Farnham,L,0,0,0,0,0,0,1,2,-12,-10,0,3,2,0,0,0,0,0,3,0,0,0,8.5,21.2,106,127.2,14.1,84.8,98.9,14.1,56.5,0,0,0,2,2,8,0,0,2,12,3,15,2,8,20238
henriad90,Adam.Henrique,CL,0,1,0,0,1,0,1,2,-13,-7,1,6,4,0,3,2,2,7,0,1,0,0,15.4,23.4,74,97.4,15.6,42.9,58.4,15.6,35.1,1,2,0,0,4,9,1,0,4,11,6,19,3,5,20238
cammami82,Mike.Cammalleri,LC,0,0,0,0,0,1,1,1,-15,-6,0,5,5,0,3,4,0,0,0,1,1,0,15,20,80.2,100.2,20,44.1,64.1,20,36.1,0,4,0,1,5,9,1,1,5,11,5,20,4,6,20238
giontst83,Stephen.Gionta,CR,0,0,0,0,0,0,1,1,-16,-13,-1,2,1,0,0,1,3,1,3,0,0,0,9.2,13.1,117.5,130.6,6.5,91.4,97.9,6.5,65.3,1,1,0,0,1,10,0,1,1,14,2,18,2,9,20238
schneco86,Cory.Schneider,G,0,0,0,0,0,0,0,0,-22,-9,1,25,20,2,10,0,0,0,0,0,0,1,46.7,32.1,60.4,92.6,25.7,37.3,63,23.1,27,0,0,0,0,18,21,2,1,20,29,25,47,16,18,20238
karlswi93,William.Karlsson,C,1,0,0,0,0,3,5,6,14,10,-1,21,14,4,3,1,6,7,1,0,0,0,13.8,91.6,30.5,122.2,61.1,17.5,78.5,48,8.7,0,1,1,5,11,2,0,1,14,4,21,7,6,3,20046
foligni87,Nick.Foligno,RL,1,0,0,0,0,1,1,2,13,9,-2,20,14,3,2,0,0,0,2,1,1,1,12.5,96,33.6,129.6,67.2,24,91.2,48,14.4,0,0,1,1,10,3,0,2,14,5,20,7,7,3,20046
hartnsc82,Scott.Hartnell,L,1,0,0,0,0,0,0,1,12,7,-2,17,11,3,2,1,0,0,2,0,0,0,11.1,91.9,27,118.9,59.5,21.6,81.1,48.6,16.2,0,1,0,1,9,3,0,2,11,4,17,5,5,3,20046
bobrose88,Sergei.Bobrovsky,G,1,0,0,0,0,0,0,0,11,7,-3,47,36,15,15,0,0,0,0,0,0,0,45.7,61.8,47.3,109.1,47.3,38.1,85.4,34.2,23.7,0,0,0,0,26,18,2,5,36,29,47,36,24,19,20046
johnsja87,Jack.Johnson,D,1,0,0,0,0,0,1,11,10,9,-1,24,19,5,3,0,0,0,0,0,0,0,17.5,82.2,48,130.2,65.1,34.3,99.3,48,20.6,4,0,2,5,14,6,1,2,19,10,24,14,8,6,20046
savarda90,David.Savard,D,1,0,0,0,0,1,2,3,7,2,-1,17,11,6,10,0,0,0,0,1,0,0,15,67.9,40,107.9,44,36,79.9,32,28,2,0,1,0,8,7,1,2,11,9,17,10,9,6,20046
atkinca89,Cam.Atkinson,R,1,0,1,0,1,0,0,0,4,2,0,14,11,7,8,0,0,0,0,0,0,0,11.6,72.6,51.9,124.5,57.1,46.7,103.7,36.3,36.3,0,0,0,0,7,7,1,1,11,9,14,10,7,7,20046
murrary93,Ryan.Murray,D,1,0,0,0,0,0,0,1,3,0,0,12,8,6,10,0,0,0,0,1,0,1,14.9,48.4,36.3,84.7,32.3,32.3,64.5,24.2,24.2,1,0,0,0,6,6,1,1,8,8,12,9,9,6,20046
calvema89,Matthew.Calvert,L,1,0,0,0,0,3,4,6,3,1,-1,15,11,8,8,1,0,0,1,2,0,0,13.2,68.3,54.6,123,50.1,45.5,95.6,27.3,31.9,0,1,3,3,6,7,0,1,11,10,15,12,7,8,20046
connake90,Kevin.Connauton,D,1,0,0,0,0,0,0,2,2,2,-1,12,10,2,2,0,0,0,0,1,0,0,14.1,51.2,42.7,93.8,42.7,34.1,76.8,29.9,17.1,0,0,0,2,7,4,0,1,10,8,12,10,8,4,20046
dubinbr86,Brandon.Dubinsky,CL,1,1,0,0,1,2,2,3,1,0,0,13,10,8,8,0,11,9,1,1,0,0,11.8,66.1,61.1,127.2,50.9,50.9,101.8,30.5,35.6,1,0,0,1,6,7,1,1,10,10,13,12,7,8,20046
saadxbr92,Brandon.Saad,LR,1,0,0,0,0,1,1,1,0,1,0,9,8,0,4,0,0,0,0,0,0,0,12.5,43.2,43.2,86.4,38.4,33.6,72,28.8,24,0,0,0,1,6,5,1,1,8,7,9,9,8,5,20046
proutda90,Dalton.Prout,D,1,0,0,1,1,0,0,2,0,-1,-2,10,8,4,2,0,0,0,1,1,0,0,11.7,51.3,51.3,102.6,41,46.2,87.2,25.6,30.8,2,0,0,0,5,6,0,2,8,9,10,10,7,6,20046
johanry92,Ryan.Johansen,C,1,0,1,0,1,1,2,2,0,0,-1,9,8,0,3,0,3,6,2,0,0,0,12.4,43.7,43.7,87.4,38.8,38.8,77.7,24.3,29.1,0,0,1,1,5,6,1,2,8,8,9,9,7,5,20046
tyutife83,Fedor.Tyutin,D,1,0,0,0,0,0,0,1,-1,1,-1,18,15,7,3,3,0,0,1,0,0,0,17.7,61,64.4,125.4,50.8,47.5,98.3,40.7,23.7,1,3,0,0,12,7,1,2,15,14,18,19,7,10,20046
bollxja86,Jared.Boll,R,1,0,0,0,0,0,0,0,-1,1,0,6,6,2,2,0,0,0,3,0,0,0,8.7,41.5,48.4,89.9,41.5,34.6,76.1,34.6,13.8,0,0,0,0,5,2,0,0,6,5,6,7,4,0,20046
campbgr83,Gregory.Campbell,CL,1,0,0,0,0,0,0,0,-3,-2,-1,5,5,3,1,0,8,3,1,2,0,0,8.2,36.6,58.6,95.2,36.6,51.3,87.9,29.3,22,0,0,0,0,4,3,0,1,5,7,5,8,4,3,20046
jennebo93,Boone.Jenner,LC,1,1,0,0,1,3,3,3,-4,-4,-1,6,5,2,3,0,0,0,0,1,0,0,9.9,36.5,60.9,97.4,30.4,54.8,85.2,24.3,36.5,0,0,0,2,4,6,1,2,5,9,6,10,6,8,20046
bourqre81,Rene.Bourque,LR,1,0,0,0,0,1,3,3,-5,-3,0,7,6,5,1,1,0,0,3,0,0,0,11.9,35.2,60.3,95.5,30.1,45.2,75.4,25.1,15.1,0,1,1,2,5,3,1,1,6,9,7,12,4,4,20046
macarcl85,Clarke.MacArthur,L,0,0,0,0,0,1,1,2,4,2,-1,9,7,5,0,0,0,0,0,0,0,0,5.3,102.7,57.1,159.7,79.9,57.1,136.9,57.1,45.6,1,0,0,1,5,4,1,2,7,5,9,5,7,4,20046
methoma85,Marc.Methot,D,0,1,0,0,1,0,1,3,2,3,2,18,15,6,5,0,0,0,2,1,1,0,16.7,64.7,57.5,122.2,53.9,43.1,97.1,39.5,35.9,0,0,0,2,11,10,3,1,15,12,18,16,10,10,20046
ryanxbo87,Bobby.Ryan,RL,0,0,1,0,1,1,2,2,1,1,0,12,10,8,1,2,0,0,1,1,0,0,11.5,62.6,57.3,119.9,52.1,46.9,99.1,36.5,36.5,0,2,1,1,7,7,2,2,10,9,12,11,9,6,20046
karlser90,Erik.Karlsson,D,0,0,0,2,2,1,2,5,0,1,3,19,16,5,2,1,0,0,1,1,1,0,17,67,67,133.9,56.4,52.9,109.3,42.3,38.8,3,1,1,1,12,11,4,1,16,15,19,19,12,10,20046
hoffmmi89,Mike.Hoffman,L,0,1,0,0,1,1,3,5,0,3,3,10,9,3,7,1,0,0,0,1,0,0,11.2,53.8,53.8,107.5,48.4,32.3,80.7,32.3,16.1,0,1,2,2,6,3,3,0,9,6,10,10,7,4,20046
zibanmi93,Mika.Zibanejad,C,0,1,1,0,2,2,4,4,-1,-1,0,13,11,9,1,0,8,6,0,0,0,0,12.4,62.9,67.7,130.6,53.2,58,111.2,38.7,43.5,0,0,1,2,8,9,2,2,11,12,13,14,10,10,20046
wiercpa90,Patrick.Wiercioch,D,0,0,0,0,0,0,0,1,-2,-2,1,15,12,5,7,0,0,0,0,0,0,0,14.9,60.5,68.6,129.1,48.4,56.5,104.9,28.2,44.4,0,0,0,1,7,11,2,1,12,14,15,17,9,8,20046
turriky89,Kyle.Turris,C,0,1,0,1,2,0,1,2,-2,0,2,8,6,3,9,0,5,10,1,0,0,0,11.5,41.7,52.2,93.9,31.3,31.3,62.6,20.9,15.7,1,0,0,0,4,3,2,0,6,6,8,10,4,2,20046
smithza88,Zack.Smith,CL,0,0,0,0,0,0,0,1,-2,-2,0,9,8,0,2,0,6,5,0,2,0,0,11.7,46.3,56.6,102.9,41.1,51.4,92.6,20.6,41.1,1,0,0,0,4,8,0,0,8,10,9,11,3,7,20046
neilxch79,Chris.Neil,R,0,0,0,0,0,0,1,1,-2,-2,0,8,7,0,2,1,0,0,0,0,0,0,10.4,46.1,57.6,103.7,40.3,51.8,92.2,17.3,40.3,0,1,0,1,3,7,0,0,7,9,8,10,3,7,20046
chiasal90,Alex.Chiasson,R,0,0,0,0,0,0,1,1,-3,-2,0,8,7,4,3,0,0,0,1,2,0,0,12.7,37.8,52,89.8,33.1,42.5,75.6,18.9,33.1,0,0,0,1,4,7,0,0,7,9,8,11,1,8,20046
cecixco93,Cody.Ceci,D,0,0,0,0,0,0,0,2,-3,-3,0,13,10,5,7,2,0,0,0,0,0,0,14.5,53.8,66.2,119.9,41.4,53.8,95.1,20.7,41.4,0,2,2,0,5,10,1,1,10,13,13,16,6,8,20046
stonema92,Mark.Stone,R,0,0,2,0,2,0,0,0,-4,-3,2,10,7,4,9,0,1,1,0,2,0,0,13.4,44.9,62.9,107.8,31.4,44.9,76.4,22.5,26.9,0,0,0,0,5,6,2,0,7,10,10,14,4,7,20046
lazarcu95,Curtis.Lazar,CR,0,0,0,0,0,0,0,1,-5,-3,1,8,6,3,3,2,0,0,0,1,0,0,12.4,38.6,62.7,101.2,28.9,43.4,72.3,19.3,33.7,0,2,1,0,4,7,1,0,6,9,8,13,4,5,20046
pageaje92,Jean-Gabriel.Pageau,C,0,1,0,0,1,1,2,2,-6,-4,1,7,5,3,3,0,5,6,2,0,0,1,11.7,36.1,67,103,25.8,46.4,72.1,10.3,36.1,0,0,1,0,2,7,1,0,5,9,7,13,3,5,20046
borowma89,Mark.Borowiecki,D,0,0,1,0,1,0,0,0,-9,-6,0,3,2,4,5,0,0,0,1,2,0,0,13.3,13.5,53.9,67.4,9,36,44.9,0,22.5,0,0,0,0,0,5,0,0,2,8,3,12,0,6,20046
michami84,Milan.Michalek,LR,0,0,0,0,0,0,0,1,-10,-8,1,6,4,3,3,0,0,0,1,0,0,0,11.8,30.5,81.4,111.9,20.4,61.1,81.4,10.2,45.8,1,0,0,0,2,9,1,0,4,12,6,16,2,6,20046
andercr81,Craig.Anderson,G,0,0,0,0,0,0,0,0,-11,-7,3,36,29,15,15,0,0,0,0,0,0,0,45.7,47.3,61.8,109.1,38.1,47.3,85.4,23.7,34.2,0,0,0,0,18,26,5,2,29,36,36,47,19,24,20046
cowenja91,Jared.Cowen,D,0,0,0,1,1,0,1,3,-13,-9,0,4,3,5,6,2,0,0,1,5,0,0,16,15,63.8,78.8,11.3,45,56.3,3.8,22.5,0,2,2,1,1,6,0,0,3,12,4,17,1,7,20046
mashibr88,Brandon.Mashinter,L,1,0,0,0,0,0,0,1,6,5,0,11,8,0,3,0,0,0,2,2,0,0,6.6,99.5,45.2,144.7,72.4,27.1,99.5,72.4,18.1,0,0,0,1,8,2,0,0,8,3,11,5,3,1,20430
krugema90,Marcus.Kruger,C,1,0,0,0,0,0,0,0,4,5,0,11,8,0,5,0,4,1,2,5,1,0,8.4,78.3,49.9,128.2,57,21.4,78.3,57,14.2,0,0,0,0,8,2,0,0,8,3,11,7,3,2,20430
desjaan86,Andrew.Desjardins,C,1,0,0,0,0,2,3,6,4,5,0,11,8,0,3,0,0,0,2,0,0,0,8.4,78.7,50.1,128.8,57.3,21.5,78.7,50.1,14.3,0,0,0,6,7,2,0,0,8,3,11,7,4,2,20430
rundbda90,David.Rundblad,D,1,0,0,0,0,0,0,1,0,1,0,7,6,1,2,1,0,0,1,3,0,1,8.2,50.9,50.9,101.8,43.6,36.4,80,21.8,36.4,0,1,0,1,3,5,0,0,6,5,7,7,5,3,20430
daleytr83,Trevor.Daley,D,1,0,0,0,0,0,1,1,0,2,0,7,6,1,2,2,0,0,0,0,0,0,7.8,54,54,107.9,46.3,30.8,77.1,23.1,30.8,0,2,1,0,3,4,0,0,6,4,7,7,5,4,20430
rasmude90,Dennis.Rasmussen,CL,1,0,0,0,0,0,1,2,-3,-3,0,5,3,1,4,1,1,2,0,1,0,1,7.2,41.8,66.9,108.7,25.1,50.2,75.3,25.1,41.8,2,1,0,0,3,5,0,0,3,6,5,8,2,4,20430
keithdu83,Duncan.Keith,D,1,0,0,0,0,0,0,3,-3,0,0,9,5,3,7,2,0,0,0,1,0,0,14.5,37.2,49.5,86.7,20.6,20.6,41.3,16.5,12.4,3,2,0,0,4,3,0,0,5,5,9,12,3,3,20430
bickebr86,Bryan.Bickell,L,1,0,0,0,0,0,0,1,-3,-3,0,4,2,1,4,0,0,0,2,3,0,0,7,34.1,59.6,93.7,17,42.6,59.6,17,42.6,0,0,0,1,2,5,0,0,2,5,4,7,2,4,20430
teravte94,Teuvo.Teravainen,C,1,0,0,0,0,0,2,2,-4,-2,0,8,8,4,0,0,0,0,3,1,0,0,12.2,39.3,58.9,98.2,39.3,49.1,88.3,39.3,39.3,0,0,0,2,8,8,0,0,8,10,8,12,5,8,20430
toewsjo88,Jonathan.Toews,C,1,0,0,0,0,0,2,2,-5,-3,0,8,8,4,0,0,5,4,3,2,0,0,13.6,35.2,57.2,92.4,35.2,48.4,83.6,26.4,39.6,0,0,1,1,6,9,0,0,8,11,8,13,6,8,20430
shawxan91,Andrew.Shaw,CR,1,0,0,0,0,1,1,1,-5,-5,0,4,2,1,5,0,2,2,0,5,0,0,7.2,33.3,75,108.3,16.7,58.3,75,16.7,58.3,0,0,0,1,2,7,0,0,2,7,4,9,2,6,20430
seabrbr85,Brent.Seabrook,D,1,0,0,0,0,0,0,1,-5,-3,0,13,12,5,3,1,0,0,1,2,1,0,16.6,47,65,112,43.4,54.2,97.5,43.4,43.4,0,1,0,1,12,12,0,0,12,15,13,18,6,10,20430
panarar91,Artemi.Panarin,F,1,0,0,0,0,1,1,2,-5,1,0,7,6,4,1,0,0,0,0,1,1,0,13.2,31.8,54.5,86.3,27.3,22.7,50,9.1,9.1,0,0,1,1,2,2,0,0,6,5,7,12,5,2,20430
hossama79,Marian.Hossa,R,1,0,0,0,0,0,2,2,-5,-2,0,8,8,4,0,0,0,0,0,0,0,0,12.5,38.4,62.4,100.7,38.4,48,86.3,33.6,38.4,0,0,0,2,7,8,0,0,8,10,8,13,6,7,20430
vanritr91,Trevor.van.Riemsdyk,D,1,0,0,0,0,0,0,1,-7,0,0,11,7,4,7,5,0,0,2,3,1,1,17.9,36.9,60.3,97.2,23.5,23.5,46.9,20.1,6.7,1,5,0,0,6,2,0,0,7,7,11,18,5,7,20430
kanexpa88,Patrick.Kane,R,1,0,0,0,0,0,2,2,-8,-2,0,6,5,4,4,1,0,0,0,1,0,0,12.7,28.5,66.4,94.9,23.7,33.2,56.9,14.2,19,0,1,1,1,3,4,0,0,5,7,6,14,4,5,20430
hjalmni87,Niklas.Hjalmarsson,D,1,0,0,0,0,0,0,1,-8,-4,0,11,10,4,1,2,0,0,0,3,0,0,15.5,42.6,73.6,116.2,38.7,54.2,93,38.7,46.5,0,2,0,1,10,12,0,0,10,14,11,19,6,10,20430
anisiar88,Artem.Anisimov,C,1,0,0,0,0,0,0,0,-8,-2,0,4,3,4,4,0,6,6,0,1,0,1,11.1,21.7,65.1,86.8,16.3,27.1,43.4,5.4,16.3,0,0,0,0,1,3,0,0,3,5,4,12,3,4,20430
crawfco84,Corey.Crawford,G,1,0,0,0,0,0,0,0,-11,-2,0,29,23,9,11,0,0,0,0,0,0,0,40.1,43.3,59.8,103.1,34.4,37.4,71.7,28.4,28.4,0,0,0,0,19,19,0,0,23,25,29,40,15,18,20430
helleco93,Connor.Hellebuyck,G,0,0,0,0,0,0,0,0,11,2,0,40,25,11,9,0,0,0,0,0,0,0,40.1,59.8,43.3,103.1,37.4,34.4,71.7,28.4,28.4,0,0,0,0,19,19,0,0,25,23,40,29,18,15,20430
troubja94,Jacob.Trouba,D,0,0,0,0,0,1,2,2,9,5,0,17,13,4,3,0,0,0,4,1,0,0,14.4,71,33.4,104.3,54.3,33.4,87.7,41.7,25,0,0,0,2,10,6,0,0,13,8,17,8,12,5,20430
myersty90,Tyler.Myers,D,0,0,0,0,0,0,2,5,6,0,0,16,8,4,2,0,0,0,2,2,0,0,17.6,54.4,34,88.4,27.2,27.2,54.4,13.6,20.4,4,0,0,1,4,6,0,0,8,8,16,10,4,5,20430
stuarma84,Mark.Stuart,D,0,0,0,0,0,0,0,1,5,2,0,12,7,6,1,1,0,0,2,2,2,0,11.1,64.8,37.8,102.5,37.8,27,64.8,32.4,21.6,0,1,0,1,6,4,0,0,7,5,12,7,4,5,20430
laddxan85,Andrew.Ladd,L,0,0,0,0,0,3,4,9,5,3,0,15,11,0,4,0,0,0,2,2,0,0,12.2,73.9,49.3,123.2,54.2,39.4,93.6,44.4,39.4,3,0,1,5,9,8,0,0,11,8,15,10,9,4,20430
littlbr87,Bryan.Little,C,0,0,0,0,0,2,3,3,4,2,0,15,11,0,5,0,5,5,0,0,0,1,13.5,66.7,48.9,115.7,48.9,40,89,40,40,0,0,1,2,9,9,0,0,11,9,15,11,9,6,20430
enstrto84,Tobias.Enstrom,D,0,0,0,0,0,0,1,3,4,0,0,10,4,4,2,0,0,0,0,1,0,1,14.4,41.7,25,66.7,16.7,16.7,33.4,8.3,12.5,1,0,1,1,2,3,0,0,4,4,10,6,3,3,20430
coppxan94,Andrew.Copp,C,0,0,0,0,0,0,0,0,4,3,0,4,3,0,1,0,1,1,3,0,0,0,3.7,64.9,0,64.9,48.6,0,48.6,16.2,0,0,0,0,0,1,0,0,0,3,0,4,0,1,0,20430
wheelbl86,Blake.Wheeler,R,0,0,0,0,0,0,0,0,3,2,0,14,11,0,4,1,0,0,1,1,0,0,12.9,64.9,51,116,51,41.8,92.8,41.8,41.8,0,1,0,0,9,9,0,0,11,9,14,11,9,5,20430
staffdr85,Drew.Stafford,RC,0,0,0,0,0,0,1,3,3,-2,0,12,5,5,4,1,0,0,0,1,0,0,13.1,54.8,41.1,95.9,22.8,32,54.8,18.3,18.3,1,1,1,1,4,4,0,0,5,7,12,9,3,6,20430
scheima93,Mark.Scheifele,C,0,0,0,0,0,0,0,1,3,-3,0,11,3,5,3,0,5,7,2,3,0,0,12.6,52.6,38.2,90.8,14.3,28.7,43,9.6,14.3,1,0,0,0,2,3,0,0,3,6,11,8,3,5,20430
perrema88,Mathieu.Perreault,CL,0,0,0,0,0,0,0,1,3,-1,0,11,5,5,4,1,0,1,4,1,0,0,12.8,51.5,37.4,88.9,23.4,28.1,51.5,18.7,18.7,1,1,0,0,4,4,0,0,5,6,11,8,3,4,20430
lowryad93,Adam.Lowry,LC,0,0,0,0,0,1,1,1,3,3,0,9,7,5,1,0,1,2,7,0,1,0,8.5,63.3,42.2,105.6,49.3,28.2,77.4,42.2,28.2,0,0,0,1,6,4,0,0,7,4,9,6,4,2,20430
thorbch83,Chris.Thorburn,LR,0,0,0,0,0,0,1,1,2,1,0,5,4,3,0,0,1,0,1,0,0,0,6.1,49.1,29.5,78.6,39.3,29.5,68.8,19.6,19.6,0,0,0,1,2,2,0,0,4,3,5,3,3,2,20430
pelusan89,Anthony.Peluso,R,0,0,0,0,0,0,0,1,2,3,0,3,3,0,1,1,0,0,1,0,0,0,4.3,42,14,56,42,0,42,14,0,0,1,1,0,1,0,0,0,3,0,3,1,0,1,20430
ehlerni96,Nikolaj.Ehlers,L,0,0,0,0,0,0,1,3,2,-3,0,12,6,4,1,0,0,0,0,1,0,0,10.6,68.2,56.8,125,34.1,51.1,85.2,28.4,39.8,1,0,1,1,5,7,0,0,6,9,12,10,5,6,20430
byfugdu85,Dustin.Byfuglien,D,0,0,0,0,0,0,1,1,1,-2,0,17,12,1,6,1,0,0,2,1,1,0,13.8,73.9,69.5,143.4,52.1,60.8,113,43.5,52.1,1,1,0,0,10,12,0,0,12,14,17,16,11,7,20430
chiarbe91,Ben.Chiarot,D,0,0,0,0,0,0,0,4,-2,0,0,8,6,3,3,0,0,0,2,2,0,0,8.8,54.8,68.5,123.3,41.1,41.1,82.2,41.1,41.1,1,0,0,3,6,6,0,0,6,6,8,10,2,4,20430
burmial91,Alex.Burmistrov,CR,0,0,0,0,0,0,1,1,-2,-3,0,9,6,6,0,0,2,2,1,0,0,1,10.3,52.3,63.9,116.2,34.9,52.3,87.2,29.1,46.5,1,0,0,0,5,8,0,0,6,9,9,11,5,5,20430
bergepa85,Patrice.Bergeron,C,1,0,0,0,0,2,4,8,15,12,-1,23,20,8,3,0,7,5,0,1,0,0,13.1,105.5,36.7,142.3,91.8,36.7,128.5,64.2,36.7,1,0,3,4,14,8,0,1,20,8,23,8,11,6,20779
marchbr88,Brad.Marchand,L,1,0,0,0,0,0,4,5,14,11,-1,23,20,8,3,0,0,0,1,0,1,0,12.3,112,43.8,155.8,97.4,43.8,141.2,73,43.8,1,0,0,4,15,9,0,1,20,9,23,9,11,7,20779
connobr92,Brett.Connolly,R,1,0,0,0,0,3,3,4,10,8,-1,20,17,8,3,0,0,0,3,1,0,0,11.7,102.3,51.1,153.4,86.9,46,133,66.5,40.9,0,0,2,2,13,8,0,1,17,9,20,10,10,7,20779
krugxto91,Torey.Krug,D,1,0,0,0,0,0,1,8,8,6,1,25,21,6,4,1,0,0,1,2,1,0,14.9,100.4,68.3,168.8,84.4,60.3,144.6,52.2,36.2,2,1,2,4,13,9,1,0,21,15,25,17,13,8,20779
raskxtu87,Tuukka.Rask,G,1,0,0,0,0,0,0,0,4,2,0,51,43,19,18,0,0,0,0,0,0,0,48,63.8,58.8,122.6,53.8,51.3,105.1,38.8,37.5,0,0,0,0,31,30,1,1,43,41,51,47,26,23,20779
trotmza90,Zach.Trotman,D,1,0,0,0,0,0,0,2,3,3,-1,14,12,7,4,1,0,0,4,2,0,0,16.2,51.7,40.6,92.4,44.3,33.2,77.6,40.6,29.6,1,1,0,1,11,8,0,1,12,9,14,11,8,7,20779
milleke87,Kevan.Miller,D,1,0,0,0,0,0,0,0,3,0,1,23,18,8,4,0,0,0,0,2,0,0,15.2,90.6,78.8,169.5,70.9,70.9,141.9,43.3,47.3,0,0,0,0,11,12,1,0,18,18,23,20,11,9,20779
hayesji89,Jimmy.Hayes,R,1,0,0,0,0,1,2,2,2,2,0,15,13,8,6,1,4,3,0,1,0,0,13.7,65.5,56.8,122.3,56.8,48.1,104.9,30.6,35,0,1,0,2,7,8,0,0,13,11,15,13,8,5,20779
seidede81,Dennis.Seidenberg,D,1,0,0,0,0,0,0,3,1,2,0,16,15,5,8,0,0,0,1,7,1,0,16.4,58.5,54.9,113.4,54.9,47.5,102.4,40.2,36.6,1,0,0,2,11,10,0,0,15,13,16,15,9,7,20779
spoonry92,Ryan.Spooner,CL,1,0,0,0,0,2,3,3,-2,-2,0,12,10,8,5,0,4,4,1,0,0,0,12.3,58.7,68.5,127.3,48.9,58.7,107.7,34.3,39.2,0,0,0,3,7,8,0,0,10,12,12,14,7,6,20779
pastrda96,David.Pastrnak,RL,1,0,1,0,1,1,2,3,-2,-3,1,14,11,1,4,1,0,0,0,2,0,0,12.8,65.9,75.3,141.2,51.8,65.9,117.6,42.4,37.6,0,1,2,1,9,8,1,0,11,14,14,16,7,9,20779
belesma88,Matt.Beleskey,L,1,0,0,0,0,1,2,4,-2,-2,0,13,11,8,5,1,0,0,3,0,0,0,14.1,55.2,63.7,118.9,46.7,55.2,101.9,29.7,38.2,1,1,2,1,7,9,0,0,11,13,13,15,6,7,20779
morrojo92,Joe.Morrow,D,1,0,0,0,0,0,0,2,-3,-3,0,13,11,6,10,0,0,0,0,0,0,0,15.7,49.6,61,110.5,41.9,53.4,95.3,26.7,41.9,0,0,0,2,7,11,0,0,11,14,13,16,6,7,20779
erikslo85,Loui.Eriksson,RL,1,1,0,0,1,2,2,2,-3,-3,1,14,11,1,6,0,0,0,1,1,0,0,13.1,64.3,78.1,142.3,50.5,64.3,114.8,36.7,32.1,0,0,0,1,8,7,1,0,11,14,14,17,8,7,20779
krejcda86,David.Krejci,C,1,0,0,1,1,2,3,4,-4,-5,1,14,11,1,6,0,4,6,0,0,0,0,13.2,63.6,81.8,145.5,50,72.7,122.7,36.4,40.9,1,0,1,2,8,9,1,0,11,16,14,18,8,8,20779
charazd77,Zdeno.Chara,D,1,0,0,0,0,0,0,1,-4,-4,-1,12,10,6,6,1,0,0,1,0,1,0,17.7,40.6,54.2,94.8,33.9,47.4,81.3,33.9,33.9,0,1,0,1,10,10,0,1,10,14,12,16,6,8,20779
talboma84,Max.Talbot,C,1,0,0,0,0,0,0,0,-5,-3,0,2,2,2,5,0,2,6,3,2,0,1,9.6,12.5,43.8,56.2,12.5,31.3,43.8,12.5,31.3,0,0,0,0,2,5,0,0,2,5,2,7,1,3,20779
rinalza90,Zac.Rinaldo,LR,1,0,0,0,0,0,0,0,-5,-4,0,1,1,2,4,0,0,0,1,2,0,1,8.7,6.9,41.5,48.4,6.9,34.6,41.5,6.9,34.6,0,0,0,0,1,5,0,0,1,5,1,6,0,2,20779
ferrala91,Landon.Ferraro,RC,1,0,0,0,0,0,0,0,-6,-5,0,1,1,2,4,0,0,0,1,1,0,0,9,6.7,46.8,53.5,6.7,40.1,46.8,6.7,40.1,0,0,0,0,1,6,0,0,1,6,1,7,0,2,20779
deslani91,Nicolas.Deslauriers,LR,0,0,0,0,0,1,2,3,5,4,0,11,9,6,2,0,0,0,2,1,0,0,12,54.9,29.9,84.8,44.9,24.9,69.9,34.9,10,1,0,0,2,7,2,0,0,9,5,11,6,4,2,20779
