Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Isles,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,10:51,5v5,NYI,21,w,91,,,of,,,y,y,,,,,,1,35,445,12/13/2015,NYI,N.J,,,,29,91,21,2,3,1,,25,11,22,5,6,35
1,9:31,5v5,N.J,9,w,64,,,oell,,,,y,,,,,,1,1,445,12/13/2015,NYI,N.J,,,,53,15,17,14,28,1,,9,21,64,2,28,35
1,9:18,5v5,N.J,2,o,21,,,opl,,,,,,,,,,1,1,445,12/13/2015,NYI,N.J,,,,53,15,17,14,28,1,,9,21,64,2,28,35
1,8:46,5v5,NYI,55,s,44,51,84,opl,opl,nc,,,,,,,,1,35,445,12/13/2015,NYI,N.J,,,,27,51,17,44,55,1,,21,25,11,2,28,35
1,8:07,5v5,NYI,91,t,21,,,oc,,,y,y,,y,,,,1,35,445,12/13/2015,NYI,N.J,,,,29,91,21,3,55,1,,25,11,20,5,6,35
1,7:28,5v5,N.J,44,s,20,,,opl,,,,y,,,,,,2,1,445,12/13/2015,NYI,N.J,,,,53,15,17,2,3,1,,16,20,13,8,44,35
1,6:59,5v5,NYI,3,o,86,,,opr,,,,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,84,16,86,2,3,1,,48,51,26,8,44,35
1,6:53,5v5,NYI,12,w,51,,,of,,,,,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,12,27,51,14,28,1,,25,11,22,2,28,35
1,6:01,5v5,N.J,5,w,21,6,,dl,dl,,,y,,,,,,2,1,445,12/13/2015,NYI,N.J,,,,12,27,51,44,55,1,,9,21,64,5,6,35
1,5:20,5v5,NYI,2,o,29,21,29,opl,ol,nc,,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,91,21,2,3,1,,16,20,13,2,28,35
1,4:53,6v5,NYI,3,s,2,21,,opl,opl,,,,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,3,,16,20,13,2,28,35
1,4:01,5v4,NYI,91,s,29,2,29,opr,or,opr,,,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,1,,11,26,5,6,35,0
1,3:55,5v4,NYI,91,b,21,,,oell,,,,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,1,,11,26,5,6,35,0
1,3:54,5v4,NYI,29,o,91,,,orrc,,,y,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,1,,11,26,5,6,35,0
1,2:48,5v4,NYI,2,o,21,2,21,opl,oc,opl,,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,1,,9,21,5,6,35,0
1,0:53,5v4,NYI,91,w,2,91,21,oc,opl,ol,y,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,1,,9,21,5,6,35,0
1,0:35,5v5,N.J,9,o,21,,,orrl,,,y,y,,,,,,2,1,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,1,,9,21,20,28,44,35
2,18:41,5v5,N.J,6,w,51,48,,oc,dr,,,,,,,,,2,1,445,12/13/2015,NYI,N.J,,,,29,91,21,14,28,1,,48,51,26,5,6,35
2,18:15,5v5,N.J,9,s,5,,,nc,,,,y,,,,,,2,1,445,12/13/2015,NYI,N.J,,,,29,84,16,14,28,1,,48,51,13,8,44,35
2,17:23,5v5,N.J,11,w,25,,,dl,,,,y,,,,,,2,1,445,12/13/2015,NYI,N.J,,,,53,15,17,2,3,1,,25,11,22,28,44,35
2,16:21,5v5,NYI,44,s,91,29,91,opl,ol,oc,,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,29,91,21,44,55,1,,16,20,13,2,28,35
2,15:35,5v5,NYI,16,w,84,,,dl,,,y,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,84,16,86,44,55,1,,9,64,20,5,6,35
2,14:48,5v5,N.J,8,o,20,44,20,opc,or,opl,,,,,,,,2,1,445,12/13/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,13:59,5v5,NYI,14,s,53,27,,oelpl,oelc,,,y,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,12,27,51,3,14,1,,25,11,22,2,28,35
2,12:36,5v5,NYI,55,o,53,,,opr,,,,,,,,,,2,35,445,12/13/2015,NYI,N.J,,,,53,15,17,44,55,1,,9,21,64,8,28,35
2,12:32,5v5,NYI,17,t,53,44,,ol,ol,,y,y,,y,,,,2,35,445,12/13/2015,NYI,N.J,,,,53,15,17,44,55,1,,9,21,64,8,28,35
2,12:03,5v5,N.J,44,w,6,51,,opl,opl,,,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,84,15,86,44,55,1,,9,21,51,6,44,1
2,11:52,5v5,N.J,21,w,6,21,,oc,opl,,,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,84,15,86,44,55,1,,9,21,51,6,44,1
2,11:33,5v5,NYI,84,o,17,,,oell,,,y,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,11:17,5v5,NYI,12,w,51,2,3,or,ol,opl,,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,10:45,5v5,N.J,8,w,26,64,,opl,ol,,,y,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,27,51,21,2,3,1,,48,64,26,2,8,1
2,10:03,5v5,N.J,28,s,26,48,6,oelpr,oell,ol,,y,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,29,91,21,14,28,1,,16,48,26,6,28,1
2,10:00,5v5,N.J,26,o,48,16,,oelc,ol,,,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,29,91,21,14,28,1,,16,48,26,6,28,1
2,9:55,5v5,N.J,16,o,48,,,ol,,,y,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,29,91,21,14,28,1,,16,48,26,6,28,1
2,8:45,5v5,N.J,44,o,21,51,,opl,of,,,y,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,12,84,86,44,55,1,,9,21,51,8,44,1
2,7:28,5v5,NYI,29,o,3,21,,oell,or,,,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,29,91,21,3,14,1,,25,11,22,2,6,1
2,6:09,5v5,NYI,51,w,12,3,,dr,dr,,,y,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,12,27,51,2,3,1,,16,20,13,6,44,1
2,6:05,5v5,NYI,27,t,3,12,,or,opr,,y,y,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,12,27,51,2,3,1,,16,20,13,6,44,1
2,5:59,5v5,NYI,21,w,29,3,91,or,or,ofp,,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,29,91,21,2,3,1,,16,20,13,6,44,1
2,5:12,5v5,N.J,28,o,26,51,,oelpc,ol,,,y,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,3:28,5v5,N.J,21,w,28,6,,nr,dl,,,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,12,27,51,2,3,1,,16,21,13,6,28,1
2,2:30,5v5,NYI,29,w,21,,,ol,,,y,,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,29,91,21,44,55,1,,16,20,13,2,8,1
2,2:20,5v5,NYI,91,t,55,44,29,or,opl,opl,y,y,,,,,,3,1,445,12/13/2015,NYI,N.J,,,,29,91,21,44,55,1,,48,51,26,2,6,1
2,0:42,5v5,NYI,28,o,14,28,84,ol,oc,opr,,y,,y,,,,3,1,445,12/13/2015,NYI,N.J,,,,84,16,86,14,28,1,,25,11,22,8,28,1
3,18:16,5v5,N.J,13,w,20,2,16,orrr,or,ol,y,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,29,91,16,2,3,1,,16,20,13,2,28,1
3,17:55,5v5,NYI,84,b,16,,,dr,,,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,16,86,14,28,1,,48,51,26,2,28,1
3,17:18,5v5,N.J,26,o,6,,,oell,,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,15,86,14,28,1,,48,64,26,6,44,1
3,15:57,5v5,N.J,25,w,22,,,dr,,,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,27,91,21,2,3,1,,25,11,22,6,44,1
3,14:39,5v5,N.J,51,s,48,,,nc,,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,14:15,5v5,N.J,28,o,48,,,ol,,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,16,86,14,28,1,,48,51,26,6,28,1
3,12:45,5v5,NYI,3,s,51,12,,opr,dr,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,12,27,51,2,3,1,,16,20,13,5,6,1
3,11:51,5v4,N.J,13,s,48,,,opl,,,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,44,55,1,0,,48,20,13,26,2,1
3,11:00,5v4,N.J,22,w,16,21,,oc,dc,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,3,14,1,0,,16,21,51,22,8,1
3,10:53,5v4,N.J,21,s,51,16,,opr,oelr,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,3,14,1,0,,16,21,51,22,8,1
3,10:34,5v4,N.J,8,s,21,16,51,opr,opr,or,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,3,14,1,0,,16,21,51,22,8,1
3,10:21,5v4,N.J,16,w,8,21,22,oc,opl,opl,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,3,14,1,0,,16,21,51,22,8,1
3,10:09,5v5,N.J,51,o,21,,,orrc,,,y,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,29,51,15,3,55,1,,16,21,51,22,8,1
3,9:22,5v5,N.J,25,w,48,25,48,ol,ol,ol,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,12,27,91,2,44,1,,25,48,11,5,6,1
3,9:04,5v5,NYI,91,w,12,27,,ol,nr,,y,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,12,27,91,14,28,1,,25,48,11,5,6,1
3,8:45,5v5,N.J,28,w,21,9,,opl,ol,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,16,86,44,55,1,,9,21,64,2,28,1
3,8:37,5v5,N.J,28,w,64,2,,opr,or,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,16,86,44,55,1,,9,21,64,2,28,1
3,8:21,5v4,N.J,13,s,2,48,2,ol,opr,ol,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,44,55,1,0,,48,20,13,26,2,1
3,8:12,5v4,N.J,2,s,48,,,opl,,,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,44,55,1,0,,48,20,13,26,2,1
3,8:06,5v4,N.J,2,o,26,13,,opr,orrr,,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,53,15,44,55,1,0,,48,20,13,26,2,1
3,4:20,5v4,NYI,28,o,84,12,84,or,or,oelc,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,12,27,84,3,28,1,,16,20,2,5,1,0
3,2:22,5v5,N.J,8,w,13,64,,nc,dr,,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,15,17,3,14,1,,21,64,13,8,28,1
3,2:12,5v5,N.J,28,o,64,26,21,oelpc,or,or,,,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,15,17,3,14,1,,21,64,13,8,28,1
3,1:49,5v5,NYI,84,w,14,86,,oc,opl,,,y,,,,,,4,1,445,12/13/2015,NYI,N.J,,,,84,16,86,3,14,1,,21,64,13,28,44,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
