Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Kings,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,2:00,5v5,CHI,7,s,81,,,opr,,,,,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,11,12,70,6,27,32,,19,65,81,7,57,33
1,0:04,5v4,L.A,77,w,6,,,oelc,,,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,77,17,6,8,32,,16,67,2,4,33,0
2,19:21,5v4,L.A,11,w,6,8,,oc,opl,,,,,,17,y,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,77,17,6,8,32,,16,67,2,4,33,0
2,17:49,5v5,CHI,32,s,72,,,opc,,,,,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,15,21,23,3,5,32,,19,28,72,6,32,33
2,15:48,5v5,L.A,6,w,73,,,opr,,,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,67,81,86,7,57,33
2,15:46,5v5,L.A,73,o,17,,,ol,,,y,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,67,81,86,7,57,33
2,15:28,5v5,L.A,77,w,73,77,6,or,or,dsl,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,11,67,53,4,57,33
2,15:12,5v5,L.A,77,w,12,,,ol,,,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,77,12,17,3,8,32,,11,67,53,4,57,33
2,15:03,5v5,L.A,77,o,3,17,,oc,opr,,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,77,12,17,3,8,32,,11,67,53,4,57,33
2,14:16,5v5,L.A,70,t,3,,,or,,,y,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,3,8,32,,19,28,65,7,57,33
2,12:13,5v5,L.A,77,w,73,3,,oc,nc,,y,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,3,8,32,,19,28,65,2,4,33
2,12:08,5v5,L.A,73,w,17,,,ol,,,y,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,3,8,32,,19,28,65,2,4,33
2,11:39,5v5,L.A,6,w,70,,,opc,,,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,6,27,32,,19,28,65,2,4,33
2,11:16,5v5,L.A,6,w,11,12,11,opl,or,dr,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,6,27,32,,15,72,88,7,57,33
2,10:44,5v5,CHI,68,w,16,86,6,orrc,nr,dsl,y,y,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,15,21,23,5,10,32,,16,81,86,6,32,33
2,9:32,5v5,L.A,22,w,8,,,dr,,,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,22,71,13,3,8,32,,11,67,53,7,57,33
2,9:24,5v5,L.A,22,b,13,,,oelc,,,y,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,22,71,13,3,8,32,,11,67,53,7,57,33
2,9:09,5v5,L.A,17,w,71,,,nr,,,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,22,71,17,3,8,32,,19,28,65,7,57,33
2,8:52,5v5,L.A,17,w,8,72,,ol,opr,,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,22,73,17,6,8,32,,19,28,65,7,57,33
2,8:46,5v5,CHI,65,w,28,,,dsc,,,y,y,1 on 0,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,8,32,,19,28,65,7,57,33
2,8:32,5v5,CHI,28,w,19,65,,ol,ol,,,,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,19,28,65,2,4,33
2,7:33,5v5,CHI,7,s,81,86,,opc,opc,,,y,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,11,12,70,5,10,32,,16,81,86,2,7,33
2,7:04,5v5,CHI,4,s,2,,,opr,,,,y,,y,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,15,72,88,2,4,33
2,5:53,5v5,CHI,67,w,88,53,,or,oelr,,y,,,,,,,-2,32,20353,11/28/2015,L.A,CHI,,,,11,22,23,8,10,32,,67,88,53,6,32,33
2,5:21,5v5,CHI,10,s,8,,,opc,,,,,,,,,,-2,32,20353,11/28/2015,L.A,CHI,,,,11,12,70,8,10,32,,67,88,53,6,32,33
2,2:26,5v5,CHI,65,o,19,7,,oc,dsc,,,y,,,,,,-2,32,20353,11/28/2015,L.A,CHI,,,,15,12,70,10,27,32,,19,28,65,7,57,33
2,1:17,5v5,L.A,17,w,8,,,nc,,,,,,,,,,-2,33,20353,11/28/2015,L.A,CHI,,,,11,73,17,3,8,32,,16,81,86,7,57,33
2,1:04,5v5,L.A,3,s,8,77,17,opl,oc,oc,,,,,,,,-2,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,3,8,32,,16,81,86,7,57,33
2,0:53,5v5,L.A,8,s,3,17,,opc,or,,,,,,,,,-2,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,3,8,32,,16,81,86,7,57,33
2,0:30,5v5,L.A,13,s,77,3,,nl,dl,,,y,,,,,,-2,33,20353,11/28/2015,L.A,CHI,,,,73,77,13,3,8,32,,15,72,88,2,4,33
3,19:26,5v5,L.A,10,w,5,17,77,opc,opc,of,,,,,,,,-2,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,5,10,32,,16,81,86,2,4,33
3,19:12,5v5,L.A,17,w,10,,,ol,,,,,,,77,y,,-2,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,5,10,32,,16,81,86,2,4,33
3,19:09,5v5,L.A,77,r,,,,,,,y,y,,y,,,,-2,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,5,10,32,,16,81,86,2,4,33
3,17:41,5v5,L.A,17,w,77,8,43,orrl,nl,dr,y,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,8,10,32,,11,67,53,2,4,33
3,17:14,5v5,CHI,65,w,2,65,,or,opr,,,,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,22,77,17,8,10,32,,19,28,65,2,4,33
3,16:32,5v5,L.A,22,s,23,22,,ol,dr,,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,21,22,23,6,27,32,,16,72,88,6,32,33
3,16:22,5v5,CHI,72,w,88,,,dr,,,,y,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,21,71,23,6,27,32,,16,72,88,6,32,33
3,15:13,5v5,CHI,65,w,28,19,,oc,ol,,y,y,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,73,77,17,3,8,32,,19,28,65,4,57,33
3,14:37,5v5,CHI,7,s,65,,,dl,,,,y,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,12:22,5v5,CHI,67,w,7,,,dr,,,,,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,71,77,17,3,8,32,,67,81,53,2,4,33
3,9:37,5v5,L.A,8,s,23,,,opr,,,,,,,22,y,,-1,33,20353,11/28/2015,L.A,CHI,,,,21,22,23,3,8,32,,19,28,65,7,57,33
3,8:24,5v5,CHI,88,w,57,,,nc,,,,,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,11,12,70,10,27,32,,15,72,88,7,57,33
3,7:42,5v5,L.A,21,w,22,,,or,,,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,6:41,5v5,L.A,77,w,27,,,dc,,,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,19,28,65,4,57,33
3,5:56,5v5,L.A,12,w,11,,,oc,,,y,y,,y,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,6,27,32,,15,72,88,7,57,33
3,4:52,5v5,L.A,8,o,73,,,oelpc,,,,,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,3,8,32,,19,28,65,2,4,33
3,4:40,5v5,L.A,3,w,11,,,of,,,,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,3,8,32,,19,28,65,2,4,33
3,4:19,5v5,L.A,23,b,27,,,dl,,,,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,21,22,23,6,27,32,,16,81,86,7,57,33
3,2:33,5v5,CHI,7,s,67,19,57,nc,nl,dr,,,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,21,22,23,6,27,32,,19,28,65,7,57,33
3,2:31,5v5,CHI,19,w,67,,,oelc,,,y,y,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,21,22,23,6,27,32,,19,28,65,7,57,33
3,0:51,5v5,L.A,77,t,17,73,,ol,ol,,y,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,15,28,72,2,4,33
3,0:03,5v5,CHI,19,w,28,,,dsr,,,y,,1 on 0,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,21,22,23,3,8,32,,19,28,65,2,7,33
4,4:23,3v3,L.A,77,w,11,8,11,oc,or,or,y,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,11,77,0,0,8,32,,19,88,0,0,2,33
4,3:47,3v3,CHI,7,w,81,72,,oc,or,,y,y,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,73,70,0,0,27,32,,72,81,0,0,7,33
4,3:35,3v3,L.A,7,w,70,,,nc,,,y,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,73,70,0,0,10,32,,15,81,0,0,2,33
4,3:23,3v3,CHI,81,s,2,,,or,,,y,y,3 on 2,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,11,73,0,0,10,32,,15,81,0,0,2,33
4,3:15,3v3,L.A,10,t,11,10,,oc,dc,,y,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,11,12,0,0,10,32,,15,81,0,0,2,33
4,3:03,3v3,CHI,57,w,2,15,,orrc,dsl,,,y,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,11,12,0,0,10,32,,88,0,0,2,57,33
4,2:56,3v3,L.A,12,w,11,,,dsl,,,y,y,1 on 0,y,,,,0,33,20353,11/28/2015,L.A,CHI,,,,11,12,0,0,8,32,,88,0,0,2,57,33
1,17:46,5v5,MIN,14,t,24,26,25,oc,opc,ol,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,32,35,,21,22,70,7,10,32,,3,14,26,24,25,35
1,16:37,5v5,L.A,17,w,77,,,of,,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,1,40,,73,77,17,6,27,32,,18,7,56,5,20,35
1,16:07,5v5,MIN,6,w,9,,,opl,,,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,9,22,16,5,6,35
1,15:15,5v5,L.A,23,s,12,8,3,ol,dr,dl,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,64,29,11,20,46,35
1,15:08,5v5,MIN,11,w,29,20,,dsr,dc,,y,y,1v1,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,64,29,11,20,46,35
1,15:02,5v5,MIN,20,o,64,,,ofp,,,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,64,29,11,20,46,35
1,11:26,5v5,L.A,23,o,11,27,6,nr,nr,nl,y,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,24,25,35
1,11:18,5v5,L.A,6,o,23,6,,oell,ol,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,24,25,35
1,10:39,5v4,L.A,73,s,10,73,,oc,opr,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,10,32,,3,18,20,46,35,0
1,10:12,5v4,L.A,27,s,8,27,23,or,ol,oelpl,,,,,23,y,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,8,27,32,,14,56,6,25,35,0
1,10:07,5v4,L.A,11,t,8,11,,oc,ofp,,,y,,,11,y,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,8,27,32,,9,16,6,25,35,0
1,9:49,5v4,L.A,8,w,27,12,11,oc,opr,oc,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,8,27,32,,9,16,6,25,35,0
1,9:19,5v4,L.A,22,t,27,8,11,or,ol,opl,y,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,22,12,8,27,32,,18,7,20,46,35,0
1,9:09,5v5,MIN,24,w,18,,,dsc,,,y,y,1v0,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,22,12,8,27,32,,18,7,20,24,46,35
1,8:53,5v4,MIN,11,o,20,64,20,orrc,ol,oc,y,y,,,11,y,,0,32,20064,10/16/2015,L.A,MIN,,,,22,77,6,27,32,0,,9,64,29,11,20,35
1,7:30,5v4,MIN,22,w,16,24,46,oc,nc,dc,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,73,6,27,32,0,,22,16,26,24,46,35
1,6:56,5v5,MIN,56,w,25,,,nc,,,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,15,13,6,8,10,32,,18,7,56,6,24,35
1,6:06,5v5,L.A,22,a,21,22,,ol,nc,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,7,8,32,,3,14,26,5,20,35
1,5:54,5v5,L.A,22,t,7,,,ol,,,y,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,7,8,32,,3,14,26,5,20,35
1,5:12,5v5,L.A,11,w,23,,,or,,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,27,32,,64,29,11,5,24,35
1,5:03,5v5,MIN,29,w,24,29,64,orrc,or,nc,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,73,12,3,8,32,,64,29,11,24,25,35
1,4:20,5v5,L.A,77,w,17,3,,nl,dsc,,y,y,,,17,y,,0,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,3,8,32,,9,22,16,5,6,35
1,4:12,5v5,L.A,3,w,77,,,opl,,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,3,8,32,,9,22,16,5,6,35
1,3:59,5v5,L.A,17,w,77,73,,dc,dc,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,71,77,17,7,10,32,,9,22,16,5,6,35
1,1:41,5v5,L.A,8,o,11,,,opr,,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,9,22,16,20,46,35
1,0:05,5v4,L.A,11,w,12,11,12,oc,or,ol,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,8,27,32,,9,56,20,46,35,0
2,18:47,5v4,L.A,73,w,17,77,,orrl,oc,,y,y,,y,,,,0,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,10,32,,11,56,5,25,35,0
2,17:48,5v5,MIN,26,w,3,,,nc,,,,y,,,3,y,,1,32,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,3,14,26,5,6,35
2,16:56,5v5,MIN,16,b,24,25,,dl,dr,,y,y,1v1,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,9,22,16,24,25,35
2,16:15,5v5,MIN,29,s,11,24,25,nr,dsr,nl,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,13,23,6,27,32,,64,29,11,20,46,35
2,15:31,5v5,L.A,71,t,8,13,3,or,opr,nl,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,15,71,17,3,8,32,,64,29,11,20,46,35
2,14:18,5v5,L.A,17,s,10,73,17,or,opr,oell,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,7,10,32,,3,14,26,20,46,35
2,13:48,5v4,L.A,27,o,8,23,12,orrl,opc,ol,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,8,27,32,,9,16,6,25,35,0
2,13:23,5v4,L.A,23,o,11,8,,or,dsc,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,8,27,32,,18,56,5,6,35,0
2,12:57,5v4,L.A,73,t,6,,,orrl,,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,10,32,,14,56,20,46,35,0
2,12:51,5v4,L.A,6,w,77,,,ofp,,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,10,32,,3,14,20,46,35,0
2,12:46,5v4,L.A,6,s,77,,,oc,,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,10,32,,3,14,20,46,35,0
2,12:33,5v4,L.A,6,w,77,10,,oelrrc,or,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,10,32,,3,14,20,46,35,0
2,11:43,5v5,L.A,22,w,3,,,dsl,,,y,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,64,29,11,5,24,35
2,11:34,5v5,L.A,70,b,21,22,,oelc,ol,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,64,29,11,5,24,35
2,11:24,5v5,L.A,12,w,11,,,of,,,y,y,,,6,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,5,24,35
2,10:28,5v4,L.A,6,w,10,6,12,oc,oc,oelpr,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,10,32,,9,16,6,25,35,0
2,10:04,5v4,L.A,10,w,27,77,10,orrl,oelpc,nc,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,10,27,32,,14,56,20,46,35,0
2,9:53,5v4,L.A,27,s,17,77,,opr,ol,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,10,27,32,,14,56,20,46,35,0
2,9:14,5v4,L.A,21,o,23,27,23,ol,ol,oelpl,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,8,27,32,,9,18,6,25,35,0
2,9:06,5v5,L.A,70,t,8,22,,opr,or,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,8,27,32,,9,18,64,6,25,35
2,7:31,5v5,L.A,23,w,8,11,27,dc,dr,dr,y,y,1v2,,6,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,20,46,35
2,7:11,5v5,L.A,12,w,11,27,23,oelc,or,or,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,20,46,35
2,6:44,5v5,L.A,17,w,73,6,,or,nc,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,3,14,26,24,25,35
2,5:20,5v4,MIN,64,w,20,11,20,ol,opr,ol,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,22,70,6,27,32,0,,9,64,29,11,20,35
2,4:34,5v4,MIN,24,s,29,44,,orrc,or,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,21,13,3,8,32,0,,22,16,26,24,46,35
2,4:31,5v4,MIN,26,w,3,,,of,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,77,6,27,32,0,,3,16,26,24,46,35
2,3:35,5v5,L.A,12,t,7,23,12,ol,oelpl,oc,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,14,22,6,25,35
2,3:13,5v5,MIN,29,w,25,6,,dsr,dc,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,15,71,13,7,10,32,,3,29,11,6,25,35
2,2:58,5v5,MIN,20,w,46,29,,nr,nf,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,20,46,35
2,2:44,5v5,L.A,73,o,77,73,17,orrr,nl,dl,y,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,20,46,35
2,2:23,5v5,MIN,24,w,16,20,9,nl,dsl,df,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,24,25,35
2,1:57,5v5,L.A,3,s,21,,,dr,,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,24,25,35
2,1:24,5v5,L.A,12,w,11,12,8,ol,oc,dsc,y,y,,,23,y,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,11,26,24,25,35
2,1:03,5v5,L.A,10,s,11,,,opc,,,,y,,,23,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,11,26,24,25,35
2,0:50,5v5,L.A,10,w,11,23,12,oc,opl,oc,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,3,11,26,24,25,35
2,0:35,5v5,L.A,77,s,17,,,oc,,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,14,29,20,46,35
2,0:05,5v5,L.A,77,w,17,3,,dl,dl,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,73,77,17,3,8,32,,9,22,16,5,6,35
3,19:13,5v5,MIN,6,s,11,,,opc,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,3,8,32,,64,29,11,6,24,35
3,17:58,5v5,MIN,20,w,16,,,oelprrc,,,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,20,46,35
3,17:02,5v5,MIN,24,s,11,6,11,nl,dl,nl,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,6,24,35
3,16:23,5v5,L.A,11,s,8,,,nc,,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,11,12,17,6,8,32,,3,14,26,20,46,35
3,16:15,5v5,MIN,46,w,20,,,dc,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,3,14,26,20,46,35
3,15:13,5v4,MIN,9,w,64,20,9,ol,oc,of,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,11,23,3,8,32,0,,9,64,29,11,20,35
3,14:32,5v4,MIN,11,o,20,11,64,or,opr,orrl,y,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,3,8,32,0,,9,64,29,11,20,35
3,14:24,5v4,MIN,11,o,20,11,20,oc,opr,oc,,y,,,9,y,y,1,32,20064,10/16/2015,L.A,MIN,,,,73,77,3,8,32,0,,9,64,29,11,20,35
3,13:44,5v5,L.A,27,w,23,6,11,opr,nsl,nf,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,18,7,56,20,46,35
3,13:38,5v5,L.A,8,s,22,21,,opc,of,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,21,22,70,3,8,32,,9,22,16,20,46,35
3,13:00,5v5,MIN,18,w,56,7,35,nc,nl,dc,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,21,71,13,6,27,32,,18,7,56,5,25,35
3,12:23,5v5,L.A,71,w,15,10,71,or,dsl,dc,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,15,71,13,6,10,32,,18,7,56,5,25,35
3,11:42,5v5,MIN,11,w,64,46,20,oc,dc,dl,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,73,77,17,6,27,32,,64,29,11,20,46,35
3,11:00,5v5,L.A,12,t,8,3,,or,oc,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,3,14,26,24,46,35
3,10:52,5v5,L.A,8,w,23,11,,opl,ol,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,23,3,8,32,,3,14,26,24,46,35
3,8:15,5v4,MIN,11,w,9,64,20,orrc,ol,oc,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,23,3,8,32,0,,9,64,29,11,20,35
3,4:56,5v5,MIN,29,o,20,,,orrl,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,64,29,11,20,46,35
3,4:47,5v5,MIN,11,b,64,,,orrl,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,64,29,11,20,46,35
3,4:35,5v5,MIN,64,w,29,,,oelc,,,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,7,10,32,,64,29,11,20,46,35
3,4:29,5v5,MIN,64,w,29,,,of,,,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,23,6,27,32,,64,29,11,20,46,35
3,1:00,5v4,MIN,64,s,20,9,11,or,opr,or,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,77,70,3,27,32,0,,9,64,29,11,20,35
4,4:39,3v3,MIN,64,b,20,,,nc,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,12,0,0,8,32,,64,11,0,0,20,35
4,4:26,3v3,L.A,8,w,11,8,12,or,nc,dl,y,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,12,0,0,8,32,,64,11,0,0,20,35
4,3:17,3v3,MIN,26,w,24,26,35,dc,dr,dc,y,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,70,0,0,27,32,,26,0,0,6,24,35
4,3:01,3v3,MIN,24,w,26,6,,nc,dsc,,,y,,,24,,,0,32,20064,10/16/2015,L.A,MIN,,,,11,70,0,0,6,32,,26,0,0,6,24,35
4,2:41,3v3,L.A,11,w,70,11,,oc,nr,,,y,,y,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,70,0,0,6,32,,29,26,0,0,6,35
1,19:35,5v5,L.A,8,s,3,73,77,ol,oelpl,oelc,,y,,,,,,0,20,20079,10/18/2015,L.A,COL,32,20,,73,77,17,3,8,32,,29,40,92,6,32,20
1,19:03,5v5,COL,7,w,34,14,7,oc,oc,nr,y,,,,,,,0,32,20079,10/18/2015,L.A,COL,1,1,,11,12,23,6,27,32,,7,34,14,2,17,20
1,18:26,5v5,COL,7,w,34,14,2,oc,dc,dl,,y,,,14,y,,0,32,20079,10/18/2015,L.A,COL,,,,11,12,23,3,8,32,,7,34,14,5,16,20
